Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0231;309.406;0.00447861;0.0229523
0.0232;309.272;0.00447632;0.0229536
0.0233;309.141;0.00447402;0.0229547
0.0234;309.011;0.00447173;0.0229558
0.0235;308.883;0.00446943;0.0229569
0.0236;308.757;0.00446713;0.022958
0.0237;308.633;0.00446484;0.022959
0.0238;308.51;0.00446254;0.02296
0.0239;308.389;0.00446025;0.0229609
0.024;308.27;0.00445795;0.0229619
0.0241;308.153;0.00445565;0.0229628
0.0242;308.037;0.00445336;0.0229636
0.0243;307.923;0.00445106;0.0229645
0.0244;307.811;0.00444876;0.0229653
0.0245;307.7;0.00444647;0.0229661
0.0246;307.591;0.00444417;0.0229669
0.0247;307.483;0.00444187;0.0229676
0.0248;307.377;0.00443958;0.0229683
0.0249;307.272;0.00443728;0.022969
0.025;307.169;0.00443498;0.0229697
0.0251;307.067;0.00443269;0.0229704
0.0252;306.967;0.00443039;0.022971
0.0253;306.868;0.00442809;0.0229717
0.0254;306.771;0.0044258;0.0229723
0.0255;306.675;0.0044235;0.0229729
0.0256;306.58;0.0044212;0.0229734
0.0257;306.487;0.0044189;0.022974
0.0258;306.395;0.00441661;0.0229745
0.0259;306.304;0.00441431;0.022975
0.026;306.214;0.00441201;0.0229755
0.0261;306.126;0.00440971;0.022976
0.0262;306.039;0.00440742;0.0229765
0.0263;305.954;0.00440512;0.022977
0.0264;305.869;0.00440282;0.0229774
0.0265;305.786;0.00440052;0.0229779
0.0266;305.704;0.00439823;0.0229783
0.0267;305.623;0.00439593;0.0229787
0.0268;305.543;0.00439363;0.0229791
0.0269;305.465;0.00439133;0.0229795
0.027;305.387;0.00438903;0.0229798
0.0271;305.311;0.00438673;0.0229802
0.0272;305.235;0.00438444;0.0229806
0.0273;305.161;0.00438214;0.0229809
0.0274;305.088;0.00437984;0.0229812
0.0275;305.016;0.00437754;0.0229816
0.0276;304.945;0.00437525;0.0229819
0.0277;304.875;0.00437295;0.0229822
0.0278;304.805;0.00437065;0.0229825
0.0279;304.737;0.00436835;0.0229828
0.028;304.67;0.00436605;0.022983
0.0281;304.604;0.00436375;0.0229833
0.0282;304.539;0.00436146;0.0229836
0.0283;304.474;0.00435916;0.0229838
0.0284;304.411;0.00435686;0.0229841
0.0285;304.348;0.00435456;0.0229843
0.0286;304.287;0.00435226;0.0229845
0.0287;304.226;0.00434996;0.0229848
0.0288;304.166;0.00434767;0.022985
0.0289;304.107;0.00434537;0.0229852
0.029;304.049;0.00434307;0.0229854
0.0291;303.991;0.00434077;0.0229856
0.0292;303.935;0.00433847;0.0229858
0.0293;303.879;0.00433617;0.022986
0.0294;303.824;0.00433387;0.0229862
0.0295;303.77;0.00433158;0.0229864
0.0296;303.716;0.00432928;0.0229865
0.0297;303.664;0.00432698;0.0229867
0.0298;303.612;0.00432468;0.0229869
0.0299;303.561;0.00432238;0.022987
0.03;303.51;0.00432008;0.0229872
0.0301;303.461;0.00431778;0.0229873
0.0302;303.411;0.00431548;0.0229875
0.0303;303.363;0.00431318;0.0229876
0.0304;303.316;0.00431089;0.0229878
0.0305;303.269;0.00430859;0.0229879
0.0306;303.222;0.00430629;0.022988
0.0307;303.177;0.00430399;0.0229882
0.0308;303.132;0.00430169;0.0229883
0.0309;303.087;0.00429939;0.0229884
0.031;303.044;0.00429709;0.0229885
0.0311;303;0.00429479;0.0229886
0.0312;302.958;0.0042925;0.0229887
0.0313;302.916;0.0042902;0.0229888
0.0314;302.875;0.0042879;0.022989
0.0315;302.834;0.0042856;0.0229891
0.0316;302.794;0.0042833;0.0229892
0.0317;302.754;0.004281;0.0229892
0.0318;302.715;0.0042787;0.0229893
0.0319;302.677;0.0042764;0.0229894
0.032;302.639;0.00427411;0.0229895
0.0321;302.602;0.00427181;0.0229896
0.0322;302.565;0.00426951;0.0229897
0.0323;302.529;0.00426721;0.0229898
0.0324;302.493;0.00426491;0.0229899
0.0325;302.458;0.00426261;0.0229899
0.0326;302.423;0.00426031;0.02299
0.0327;302.389;0.00425801;0.0229901
0.0328;302.355;0.00425571;0.0229902
0.0329;302.321;0.00425341;0.0229902
0.033;302.289;0.00425112;0.0229903
0.0331;302.256;0.00424882;0.0229903
0.0332;302.224;0.00424652;0.0229903
0.0333;302.193;0.00424422;0.0229314
0.0334;302.162;0.00424193;0.022959
0.0335;302.131;0.00423963;0.0229857
0.0336;302.101;0.00423733;0.0229858
0.0337;302.072;0.00423503;0.0229863
0.0338;302.042;0.00423273;0.0229868
0.0339;302.013;0.00423043;0.0229872
0.034;301.985;0.00422814;0.0229875
