"Convergence history of Static Pressure on point-2 (in SI units)"
"Flow Time" "Vertex Average Static Pressure"
0.0009996944237839502 11.48655986785889
0.0019993888475679 11.84583187103272
0.00299908327135185 11.35181999206543
0.003998777695135801 11.24405288696289
0.004998472118919751 11.505539894104
0.005998166542703702 11.61139106750488
0.006997860966487652 11.24103546142578
0.007997555390271601 11.69270420074463
0.008997249814055551 11.40569591522217
0.009996944237839501 11.52393341064453
0.01099663866162345 11.45151615142822
0.0119963330854074 11.48786067962647
0.01299602750919135 11.48795032501221
0.0139957219329753 11.48815059661865
0.01499541635675925 11.48828125
0.0159951107805432 11.48838138580322
0.01699480520432715 11.48853969573975
0.0179944996281111 11.4886360168457
0.01899419405189505 11.4887809753418
0.019993888475679 11.48892211914063
0.02099358289946296 11.48908424377441
0.02199327732324691 11.48910522460938
0.02299297174703086 11.48931121826172
0.02399266617081481 11.48937129974365
0.02499236059459876 11.48964214324951
0.02599205501838271 11.48971080780029
0.02699174944216666 11.48983669281006
0.02799144386595062 11.48992156982422
0.02899113828973457 11.49015235900879
0.02999083271351852 11.49024105072022
0.03099052713730247 11.49054622650147
0.03199022156108642 11.4904317855835
0.03298991598487037 11.49070739746094
0.03398961040865432 11.49080753326416
0.03498930483243826 11.49092960357666
0.03598899925622221 11.49096965789795
0.03698869368000616 11.49120426177979
0.03798838810379011 11.49135971069336
0.03898808252757405 11.49145698547363
0.039987776951358 11.49174690246582
0.04098747137514195 11.49165630340576
0.0419871657989259 11.49202632904053
0.04298686022270985 11.49209117889404
0.04398655464649379 11.49233341217041
0.04498624907027774 11.49249172210693
0.04598594349406169 11.49262714385986
0.04698563791784564 11.49276924133301
0.04798533234162958 11.49289703369141
0.04898502676541353 11.49306297302246
0.04998472118919748 11.49320602416992
0.05098441561298143 11.493332862854
0.05198411003676538 11.49349021911621
0.05298380446054932 11.49363708496094
0.05398349888433327 11.4937047958374
0.05498319330811722 11.49387454986572
0.05598288773190117 11.49401378631592
0.05698258215568511 11.49411678314209
0.05798227657946906 11.49426174163818
0.05898197100325301 11.49439239501953
0.05998166542703696 11.49452781677246
0.06098135985082091 11.49469757080078
0.06198105427460485 11.49483871459961
0.06298074869838881 11.49495792388916
0.06398044312217276 11.49509716033936
0.0649801375459567 11.49522209167481
0.06597983196974065 11.49536228179932
0.0669795263935246 11.49547863006592
0.06797922081730855 11.49562835693359
0.0689789152410925 11.49576377868652
0.06997860966487644 11.49584770202637
0.07097830408866039 11.49602794647217
0.07197799851244434 11.49612140655518
