"Convergence history of Static Pressure on inletnozzle (in SI units)"
"Flow Time" "Area-Weighted Average Static Pressure"
0.001005896250484485 12.7868938507579
0.00201179250096897 16.94851147545802
0.003032481343372345 21.8491964723566
0.00405317018577572 24.04121133409034
0.005088651620097985 33.25090567887363
0.006124133054420249 27.79385789112074
0.007174407080661403 47.93289126814039
0.008224681106902557 41.16308797105982
0.009289747725062601 53.06516719787469
0.01035481434322265 40.67641939659097
0.01143467355330158 69.05687922346603
0.01251453276338051 53.53876100925151
0.01360918456537833 75.08557220580434
0.01470383636737616 56.34300628253828
0.01581328076129287 60.74476821995377
0.01692272515520958 83.71640197047145
0.01804696214104518 62.07184198612691
0.01917119912688078 66.82843914262908
0.02031022870463527 72.12137057946598
0.02144925828238976 60.65984307913473
0.02260308045206314 64.95414224200239
0.02375690262173652 53.72185398623076
0.02492551738332879 58.2686185776636
0.02609413214492106 48.5017654244803
0.02727753949843222 39.01105386746403
0.02846094685194338 40.33777908266009
0.02965914679737343 14.05400731828522
0.03085734674280347 25.66861249367019
0.03207033928015241 6.399380283606411
0.03328333181750135 30.35203442235475
0.03451111694676918 2.331928251968244
0.03573890207603701 18.21535820117768
0.03698147979722372 17.41348637237562
0.03822405751841044 23.70215170549544
0.03948142783151604 16.44263415901586
0.04073879814462165 23.0622572797384
0.04201096104964614 -3.450481375771974
0.04328312395467063 42.44847073164784
0.04457007945161402 13.09989798492927
0.04585703494855741 18.32957187348488
0.04715878303741969 31.28291962028177
0.04846053112628197 3.434807853656317
0.04977707180706313 46.48796983107759
0.0510936124878443 25.72442724515866
0.05242494576054435 19.54830068155513
0.0537562790332444 37.17996784431827
0.05510240489786335 29.78984146574382
0.05644853076248229 27.3346751272428
0.05780944921902012 34.16711762762689
0.05917036767555795 29.64908319903299
0.06054607872401467 33.02205648731184
0.06192178977247139 29.02332797971512
0.063312293412847 33.51088312159565
0.06470279705322261 24.00811033989557
0.06610809328551712 37.94125404383675
0.06751338951781162 32.92365582993818
0.06893347834202501 33.23862591320965
0.0703535671662384 35.7260010216627
0.07178844858237068 29.78592964333377
0.07322332999850297 34.12592448825571
0.07467300400655413 37.79937957736474
0.0761226780146053 37.15296618175333
0.07758714461457536 36.26576430125805
0.07905161121454542 33.87073464660787
0.08053087040643436 37.27674077377588
0.08201012959832331 39.96377786562542
0.08350418138213114 34.0028851604642
0.08499823316593898 41.11028418480188
0.0865070775416657 38.92470137443485
0.08801592191739242 40.40068714967818
0.08953955888503803 36.38096193802851
0.09106319585268365 45.03480643010975
0.09260162541224815 38.8715963608996
0.09414005497181266 44.44933057756015
0.09569327712329606 41.01090292215828
0.09724649927477946 43.01793078492623
0.09881451401818175 43.37122574319176
0.100382528761584 40.87372817473052
0.1019653360969052 48.2921051243786
0.1035481434322264 44.37076331623814
0.1051457433594665 44.51608086398655
0.1067433432867065 46.27096918028052
0.1083557358058655 49.23935616448028
0.1099681283250245 45.03024655324946
0.1115953134361023 48.06633933957112
0.1132224985471801 48.71057978184113
0.1148644762501769 48.06486579871834
0.1165064539531736 51.70992713630375
0.1181632242480892 48.96721678318946
0.1198199945430049 52.12636607468136
0.1214915574298394 51.91097528147875
0.1231631203166739 50.47285558087729
0.1248494757954273 54.67598882686365
0.1265358312741807 53.26246668011547
0.128236979344853 54.19406877526457
0.1299381274155252 53.37716538757429
0.1316540680781164 55.3811222436279
0.1333700087407076 59.09806121966217
0.1351007419952177 52.879633632063
0.1368314752497277 61.44621046025507
0.1385770010961567 54.93321721218562
0.1403225269425856 59.33541388312111
0.1420828453809335 58.85616149110224
0.1438431638192813 61.23322960496286
0.145618274849548 61.5813124323099
0.1473933858798148 59.03416404202525
0.1491832895020004 63.38239423206196
0.150973193124186 63.76739402712405
0.1527778893382905 63.51531691675653
0.154582585552395 64.65064845595046
0.1564020743584184 64.02071038885291
0.1582215631644418 64.80004682208568
0.1600558445623841 68.47489535424953
0.1618901259603264 65.92480838523443
0.1637391999501876 68.48723247141842
0.1655882739400488 68.70966538707542
0.1674521405218289 70.68370763370803
0.169316007103609 69.33694732761856
0.1711946662773079 70.58714709488721
0.1730733254510069 74.31574096668602
0.1749667772166248 69.08751065340115
0.1768602289822426 75.4719262257839
0.1787684733397794 73.32456556476112
0.1806767176973161 75.16388754469509
0.1825997546467718 76.14259846434145
0.1845227915962274 76.56334192332633
0.186460621137602 78.71201146767824
0.1883984506789765 77.5646489370853
0.1903510728122699 78.04832433133342
0.1923036949455633 81.27856806026624
0.1942711096707756 79.77773036223768
0.1962385243959879 82.40587096110028
0.1982207317131191 83.21274444618567
0.2002029390302503 81.20825232224307
0.2021999389393004 86.80153402169786
0.2041969388483505 83.11259291394826
0.2062087313493195 87.92637127567541
0.2082205238502884 86.20859399773732
0.2102471089431763 87.89339154133948
0.2122736940360642 88.82161083054874
0.2143150717208709 88.42996454745261
0.2163564494056777 92.40669772491278
0.2184126196824033 90.6427973037672
0.2204687899591289 91.97214616405285
0.2225397528277735 93.65372787359046
0.224610715696418 94.88035804057817
0.2266964711569814 94.45527087043797
0.2287822266175448 96.5004378514804
0.2308827746700271 96.89176388358911
0.2329833227225094 98.01317380621443
0.2350986633669106 99.88577491933569
0.2372140040113118 99.08560504383162
0.2393441372476319 102.1701627036231
0.241474270483952 101.0358312826678
0.243619196312191 103.5406589148164
0.2457641221404299 104.6833571255202
