"Convergence history of Static Pressure on inlet (in SI units)"
"Flow Time" "Area-Weighted Average Static Pressure"
0.0009996944237839502 16.65541427951278
0.0019993888475679 19.12002785840556
0.00299908327135185 22.02781659739567
0.003998777695135801 18.54526268634118
0.004998472118919751 18.72650545794924
0.005998166542703702 15.64989219587737
0.006997860966487652 16.57882321975977
0.007997555390271601 19.05668335647601
0.008997249814055551 19.47407959827721
0.009996944237839501 19.48939730070681
0.01099663866162345 20.61806311962113
0.0119963330854074 19.39268541003417
0.01299602750919135 19.58852463988272
0.0139957219329753 21.0460229470086
0.01499541635675925 21.59480444993653
0.0159951107805432 20.65567620842048
0.01699480520432715 21.20412154731401
0.0179944996281111 22.61571922136037
0.01899419405189505 21.93405441282454
0.019993888475679 22.4549579145411
0.02099358289946296 22.91441680967404
0.02199327732324691 23.21844891506918
0.02299297174703086 23.2166451441641
0.02399266617081481 24.50138936119602
0.02499236059459876 23.96338062975742
0.02599205501838271 24.25929217632772
0.02699174944216666 25.54224026082131
0.02799144386595062 25.00984435878938
0.02899113828973457 25.64485480492864
0.02999083271351852 26.00554184951053
0.03099052713730247 26.35887217047505
0.03199022156108642 26.71866972573909
0.03298991598487037 27.09196872396153
0.03398961040865432 27.45016515708059
0.03498930483243826 27.8227985559416
0.03598899925622221 28.19838560551001
0.03698869368000616 28.5664230855957
0.03798838810379011 28.94707681022261
0.03898808252757405 29.32892656634293
0.039987776951358 29.37424305867885
0.04098747137514195 30.69863018276586
0.0419871657989259 30.19721012710564
0.04298686022270985 30.87514145997474
0.04398655464649379 31.26411149023146
0.04498624907027774 31.65349969411258
0.04598594349406169 32.05061830938867
0.04698563791784564 32.45467922249058
0.04798533234162958 32.51903338167065
0.04898502676541353 33.8630792188222
0.04998472118919748 33.38245977764915
0.05098441561298143 34.08109639999037
0.05198411003676538 34.48805085839914
0.05298380446054932 34.89947187997884
0.05398349888433327 35.31462564876686
0.05498319330811722 35.73828216441636
0.05598288773190117 36.15644022322088
0.05698258215568511 36.24756132985989
0.05798227657946906 37.61806903259953
0.05898197100325301 37.14925493709842
0.05998166542703696 37.8830775911587
0.06098135985082091 38.30479251152627
0.06198105427460485 38.73796125515526
0.06298074869838881 39.18124660726354
0.06398044312217276 39.62108854203316
0.0649801375459567 39.72865419047767
0.06597983196974065 41.12261436905549
0.0669795263935246 40.67222872154983
0.06797922081730855 41.09061382125905
0.0689789152410925 42.4779219264416
0.06997860966487644 41.69694979397076
0.07097830408866039 43.40789435456127
0.07197799851244434 42.61994451470459
0.07297769293622829 43.99440331459201
0.07397738736001223 44.49713958980684
0.07497708178379618 44.03265264165838
0.07597677620758013 45.40246224819761
0.07697647063136408 45.57498727156117
0.07797616505514803 46.06294301913383
0.07897585947893197 46.54414303913079
0.07997555390271592 47.02667920381295
0.08097524832649987 47.50706268169234
0.08197494275028382 47.99695306036988
0.08297463717406776 48.48462123458653
0.08397433159785171 48.97418287854949
0.08497402602163566 49.47146173143845
0.08597372044541961 49.96520376750832
0.08697341486920356 50.46387017897531
0.0879731092929875 50.96819664962571
0.08897280371677145 51.46771712611222
0.0899724981405554 51.97705687968495
0.09097219256433935 52.48558585712978
0.09197188698812329 52.99440596130162
0.09297158141190724 53.51127630227268
0.09397127583569119 54.02589040041843
0.09497097025947514 54.54335481063345
0.09597066468325909 55.06804184932009
0.09697035910704303 55.58795908359669
0.09797005353082698 56.11579710351754
0.09896974795461093 56.64572209261921
0.09996944237839488 57.17339565197635
0.1009691368021788 57.71048746135665
0.1019688312259628 58.24497081232674
0.1029685256497467 58.78249195184851
0.1039682200735307 59.32619007034863
0.1049679144973146 59.86745475411631
0.1059676089210986 60.41364315345555
0.1069673033448825 60.96435629203672
0.1079669977686665 61.51191246272626
0.1089666921924504 62.0680126849456
0.1099663866162344 62.62346178448154
0.1109660810400183 63.18021459394067
0.1119657754638023 63.74365292853236
0.1129654698875862 64.30537534747708
0.1139651643113702 64.87088203582881
0.1149648587351541 65.44138368208328
0.115964553158938 66.00977485041283
0.116964247582722 66.58410095818387
0.1179639420065059 67.16107646295389
0.1189636364302899 67.65086514261581
0.1199633308540738 68.45755349093342
0.1209630252778578 68.7531260541594
0.1219627197016417 69.55044924445036
0.1229624141254257 70.06563126589514
0.1239621085492096 70.666098883339
0.1249618029729936 71.25972899149515
0.1259614973967775 71.85698896649235
0.1269611918205615 72.45244205213936
0.1279608862443454 73.05516601534612
0.1289605806681294 73.65788275676175
0.1299602750919133 74.26203575401488
0.1309599695156973 74.87245947161254
0.1319596639394812 75.48120387500858
0.1329593583632652 76.09447786697626
0.1339590527870491 76.71130748836747
0.1349587472108331 77.32744890886967
0.135958441634617 77.94904304941365
0.136958136058401 78.57233006103616
0.1379578304821849 79.19627378464867
0.1389575249059689 79.82589817753438
0.1399572193297528 80.45548178868597
0.1409569137535368 81.08794321213547
0.1419566081773207 81.72456803854732
0.1429563026011047 82.36127385333012
0.1439559970248886 83.00187777863484
0.1449556914486725 83.64552232290626
0.1459553858724565 84.28952798427194
0.1469550802962404 84.93822006707839
0.1479547747200244 85.58857882207967
0.1489544691438083 86.24038846815837
0.1499541635675923 86.89684839159526
0.1509538579913762 87.55380397825051
0.1519535524151602 88.21395834949851
0.1529532468389441 88.87739885470042
0.1539529412627281 89.54176136233231
0.154952635686512 90.20978797678312
0.155952330110296 90.88027179539526
0.1569520245340799 91.55215490573799
0.1579517189578639 92.22799203959008
0.1589514133816478 92.90529602162356
0.1599511078054318 93.58527435875368
0.1609508022292157 94.26817468387958
0.1619504966529997 94.95299007135709
