"Convergence history of Static Pressure on point1 (in SI units)"
"Flow Time" "Vertex Average Static Pressure"
0.0009996944237839502 17.94167327880859
0.0019993888475679 20.2448844909668
0.00299908327135185 23.29504203796387
0.003998777695135801 19.74299049377441
0.004998472118919751 20.95152473449707
0.005998166542703702 17.59433746337891
0.006997860966487652 18.96443367004395
0.007997555390271601 21.20848846435547
0.008997249814055551 21.95263481140137
0.009996944237839501 21.93405914306641
0.01099663866162345 23.49052047729492
0.0119963330854074 22.28168678283691
0.01299602750919135 22.82061195373535
0.0139957219329753 24.31985664367676
0.01499541635675925 24.99179267883301
0.0159951107805432 24.46089172363281
0.01699480520432715 25.12588691711426
0.0179944996281111 26.61663055419922
0.01899419405189505 26.21957015991211
0.019993888475679 26.76882934570313
0.02099358289946296 27.90305137634277
0.02199327732324691 28.38149070739746
0.02299297174703086 28.21457862854004
0.02399266617081481 29.60804748535156
0.02499236059459876 30.09587669372559
0.02599205501838271 29.95767784118652
0.02699174944216666 31.61711883544922
0.02799144386595062 31.15993881225586
0.02899113828973457 32.46485137939453
0.02999083271351852 32.95869827270508
0.03099052713730247 33.48247909545898
0.03199022156108642 34.10499954223633
0.03298991598487037 34.85784912109375
0.03398961040865432 35.35126876831055
0.03498930483243826 36.11080169677734
0.03598899925622221 36.77886581420898
0.03698869368000616 37.33087158203125
0.03798838810379011 38.11032104492188
0.03898808252757405 38.79740142822266
0.039987776951358 39.37027359008789
0.04098747137514195 40.21704864501953
0.0419871657989259 40.76685333251953
0.04298686022270985 41.58027267456055
0.04398655464649379 42.26515197753906
0.04498624907027774 42.98764419555664
0.04598594349406169 43.71795654296875
0.04698563791784564 44.4608154296875
0.04798533234162958 45.19857025146484
0.04898502676541353 45.95400619506836
0.04998472118919748 46.71494293212891
0.05098441561298143 47.474609375
0.05198411003676538 48.25478744506836
0.05298380446054932 49.03166961669922
0.05398349888433327 49.81766891479492
0.05498319330811722 50.61679077148438
0.05598288773190117 51.41512298583984
0.05698258215568511 52.22370529174805
0.05798227657946906 53.0441780090332
0.05898197100325301 53.8616828918457
0.05998166542703696 54.69564056396484
0.06098135985082091 55.53397750854492
0.06198105427460485 56.37415313720703
0.06298074869838881 57.23093032836914
0.06398044312217276 58.0880126953125
0.0649801375459567 58.85398101806641
0.06597983196974065 59.97842788696289
0.0669795263935246 60.54490280151367
0.06797922081730855 61.65766525268555
0.0689789152410925 62.57831192016602
0.06997860966487644 63.23931503295898
0.07097830408866039 64.36566925048828
0.07197799851244434 65.20417785644531
0.07297769293622829 66.13742828369141
0.07397738736001223 67.07206726074219
0.07497708178379618 68.00762176513672
0.07597677620758013 68.95079803466797
0.07697647063136408 69.90679168701172
0.07797616505514803 70.86102294921875
0.07897585947893197 71.82967376708984
0.07997555390271592 72.80338287353516
0.08097524832649987 73.78135681152344
0.08197494275028382 74.77120208740234
0.08297463717406776 75.7650146484375
0.08397433159785171 76.76566314697266
0.08497402602163566 77.77659606933594
0.08597372044541961 78.79145812988281
0.08697341486920356 79.81369018554688
0.0879731092929875 80.84664154052734
0.08897280371677145 81.88130950927734
0.0899724981405554 82.92739105224609
0.09097219256433935 83.97923278808594
0.09197188698812329 85.03695678710938
0.09297158141190724 86.10387420654297
0.09397127583569119 87.17697143554688
0.09497097025947514 88.25632476806641
0.09597066468325909 89.34465789794922
0.09697035910704303 90.43879699707031
0.09797005353082698 91.54013824462891
0.09896974795461093 92.64928436279297
0.09996944237839488 93.76512145996094
0.1009691368021788 94.88780212402344
0.1019688312259628 96.01827239990234
0.1029685256497467 97.15543365478516
0.1039682200735307 98.29972076416016
0.1049679144973146 99.45137023925781
0.1059676089210986 100.6100006103516
0.1069673033448825 101.7756805419922
0.1079669977686665 102.9486236572266
0.1089666921924504 104.1287384033203
0.1099663866162344 105.3156890869141
0.1109660810400183 106.5102386474609
0.1119657754638023 107.7113342285156
0.1129654698875862 108.9201965332031
0.1139651643113702 110.1354064941406
0.1149648587351541 111.3586807250977
0.115964553158938 112.5882034301758
0.116964247582722 113.8253860473633
0.1179639420065059 115.0694198608398
0.1189636364302899 116.3207550048828
0.1199633308540738 117.579231262207
0.1209630252778578 118.7654190063477
0.1219627197016417 120.1544723510742
0.1229624141254257 121.3764266967773
0.1239621085492096 122.684440612793
0.1249618029729936 123.9785995483398
0.1259614973967775 125.2800750732422
0.1269611918205615 126.5886306762695
0.1279608862443454 127.9045562744141
0.1289605806681294 129.2278900146484
0.1299602750919133 130.5596618652344
0.1309599695156973 131.8972320556641
0.1319596639394812 133.2424468994141
0.1329593583632652 134.5943756103516
0.1339590527870491 135.9528350830078
0.1349587472108331 137.3183898925781
0.135958441634617 138.6918334960938
0.136958136058401 140.0731506347656
0.1379578304821849 141.3985595703125
0.1389575249059689 142.8901519775391
0.1399572193297528 144.2469024658203
0.1409569137535368 145.6770935058594
0.1419566081773207 147.0954132080078
0.1429563026011047 148.5187530517578
0.1439559970248886 149.9484405517578
0.1449556914486725 151.3851318359375
0.1459553858724565 152.8357696533203
0.1469550802962404 154.2859039306641
0.1479547747200244 155.7470397949219
0.1489544691438083 157.2120971679688
0.1499541635675923 158.6844024658203
0.1509538579913762 160.0803375244141
0.1519535524151602 161.6834564208984
0.1529532468389441 163.1207580566406
0.1539529412627281 164.6414337158203
0.154952635686512 166.1498718261719
0.155952330110296 167.6684112548828
0.1569520245340799 169.1958618164063
0.1579517189578639 170.7238311767578
0.1589514133816478 172.2599182128906
0.1599511078054318 173.8043365478516
0.1609508022292157 175.3542938232422
0.1619504966529997 176.9105529785156
