"Convergence history of Static Pressure on point-2 (in SI units)"
"Flow Time" "Vertex Average Static Pressure"
0.0009996944237839502 12.07528591156006
0.0019993888475679 12.21827411651611
0.00299908327135185 12.4149055480957
0.003998777695135801 11.32470226287842
0.004998472118919751 12.19224834442139
0.005998166542703702 12.10825347900391
0.006997860966487652 12.01284599304199
0.007997555390271601 12.63947010040283
0.008997249814055551 11.69589805603027
0.009996944237839501 11.71219348907471
0.01099663866162345 12.42437839508057
0.0119963330854074 12.09763526916504
0.01299602750919135 11.91773319244385
0.0139957219329753 12.23665046691895
0.01499541635675925 12.24128532409668
0.0159951107805432 11.9159517288208
0.01699480520432715 11.91634941101074
0.0179944996281111 12.4026517868042
0.01899419405189505 11.91681575775147
0.019993888475679 11.92630577087402
0.02099358289946296 12.23184871673584
0.02199327732324691 12.23208427429199
0.02299297174703086 11.7649040222168
0.02399266617081481 12.40390014648438
0.02499236059459876 11.91802406311035
0.02599205501838271 11.92750644683838
0.02699174944216666 12.38578033447266
0.02799144386595062 11.92797183990479
0.02899113828973457 11.92812252044678
0.02999083271351852 12.38639545440674
0.03099052713730247 11.92856311798096
0.03199022156108642 11.92874240875244
0.03298991598487037 12.38699913024902
0.03398961040865432 11.92916488647461
0.03498930483243826 11.92936229705811
0.03598899925622221 12.38759231567383
0.03698869368000616 11.77709865570068
0.03798838810379011 12.23533535003662
0.03898808252757405 12.23548126220703
0.039987776951358 11.77773857116699
0.04098747137514195 12.23594284057617
0.0419871657989259 12.08340740203857
0.04298686022270985 12.08364009857178
0.04398655464649379 12.08385181427002
0.04498624907027774 12.08404350280762
0.04598594349406169 12.08424472808838
0.04698563791784564 12.23712158203125
0.04798533234162958 11.7793550491333
0.04898502676541353 12.23754596710205
0.04998472118919748 12.08500480651856
0.05098441561298143 12.07587623596191
0.05198411003676538 12.10420608520508
0.05298380446054932 12.07628917694092
0.05398349888433327 12.08585548400879
0.05498319330811722 12.08605289459229
0.05598288773190117 12.08625602722168
0.05698258215568511 12.07706642150879
0.05798227657946906 12.10542011260986
0.05898197100325301 12.06811809539795
0.05998166542703696 12.10580635070801
0.06098135985082091 12.07789993286133
0.06198105427460485 12.07807159423828
0.06298074869838881 12.10640239715576
0.06398044312217276 12.07848739624023
0.0649801375459567 12.07867431640625
0.06597983196974065 12.10701560974121
0.0669795263935246 12.07909393310547
0.06797922081730855 12.07927322387695
0.0689789152410925 12.10760879516602
0.06997860966487644 12.07031440734863
0.07097830408866039 12.09863471984863
0.07197799851244434 12.08944988250732
