Date [s],Average:Temperature (Study 01 - Particles) [K]
0,-1.#IND
0.05,1.03474
0.1,1.06896
0.15,1.10267
0.2,1.13588
0.25,1.1686
0.3,1.20083
0.35,1.23258
0.4,1.26385
0.45,1.29466
0.5,1.32501
0.55,1.35491
0.6,1.38437
0.65,1.41339
0.7,1.44197
0.75,1.47013
0.8,1.49787
0.85,1.52519
0.9,1.55211
0.95,1.57863
1,1.60476
1.05,1.63049
1.1,1.65584
1.15,1.68082
1.2,1.70542
1.25,1.72966
1.3,1.75353
1.35,1.77705
1.4,1.80022
1.45,1.82305
1.5,1.84553
1.55,1.86768
1.6,1.88951
1.65,1.911
1.7,1.93218
1.75,1.95304
1.8,1.97359
1.85,1.99383
1.9,2.01377
1.95,2.03342
2,2.05277
2.05,2.07184
2.1,2.09062
2.15,2.10912
2.2,2.12735
2.25,2.1453
2.3,2.16299
2.35,2.18041
2.4,2.19758
2.45,2.21449
2.5,2.23114
2.55,2.24755
2.6,2.26372
2.65,2.27964
2.7,2.29533
2.75,2.31079
2.8,2.32601
2.85,2.34101
2.9,2.35578
2.95,2.37033
3,2.38467
3.05,2.39879
3.1,2.41271
3.15,2.42641
3.2,2.43992
3.25,2.45322
3.3,2.46632
3.35,2.47923
3.4,2.49195
3.45,2.50447
3.5,2.51681
3.55,2.52897
3.6,2.54094
3.65,2.55274
3.7,2.56436
3.75,2.57581
3.8,2.58709
3.85,2.5982
3.9,2.60914
3.95,2.61993
4,2.63055
4.05,2.64101
4.1,2.65132
4.15,2.66147
4.2,2.67147
4.25,2.68133
4.3,2.69103
4.35,2.7006
4.4,2.71002
4.45,2.7193
4.5,2.72844
4.55,2.73745
4.6,2.74632
4.65,2.75506
4.7,2.76367
4.75,2.77215
4.8,2.7805
4.85,2.78873
4.9,2.79684
4.95,2.80483
5,2.8127
