Date [s],Average:Temperature (Study 01 - Particles) [K]
0,-1.#IND
0.05,1.03504
0.1,1.06956
0.15,1.10358
0.2,1.1371
0.25,1.17014
0.3,1.20269
0.35,1.23477
0.4,1.26638
0.45,1.29752
0.5,1.32822
0.55,1.35846
0.6,1.38826
0.65,1.41763
0.7,1.44657
0.75,1.47509
0.8,1.50319
0.85,1.53088
0.9,1.55816
0.95,1.58505
1,1.61155
1.05,1.63765
1.1,1.66338
1.15,1.68873
1.2,1.71372
1.25,1.73833
1.3,1.76259
1.35,1.78649
1.4,1.81005
1.45,1.83326
1.5,1.85613
1.55,1.87867
1.6,1.90088
1.65,1.92276
1.7,1.94433
1.75,1.96558
1.8,1.98652
1.85,2.00715
1.9,2.02748
1.95,2.04752
2,2.06726
2.05,2.08672
2.1,2.10589
2.15,2.12478
2.2,2.1434
2.25,2.16174
2.3,2.17982
2.35,2.19763
2.4,2.21519
2.45,2.23248
2.5,2.24953
2.55,2.26632
2.6,2.28287
2.65,2.29918
2.7,2.31525
2.75,2.33108
2.8,2.34669
2.85,2.36206
2.9,2.37722
2.95,2.39215
3,2.40686
3.05,2.42136
3.1,2.43565
3.15,2.44972
3.2,2.4636
3.25,2.47727
3.3,2.49074
3.35,2.50401
3.4,2.51709
3.45,2.52998
3.5,2.54268
3.55,2.55519
3.6,2.56753
3.65,2.57968
3.7,2.59166
3.75,2.60346
3.8,2.61508
3.85,2.62654
3.9,2.63783
3.95,2.64896
4,2.65992
4.05,2.67073
4.1,2.68137
4.15,2.69186
4.2,2.7022
4.25,2.71239
4.3,2.72243
4.35,2.73232
4.4,2.74206
4.45,2.75167
4.5,2.76113
4.55,2.77046
4.6,2.77965
4.65,2.78871
4.7,2.79763
4.75,2.80642
4.8,2.81509
4.85,2.82363
4.9,2.83204
4.95,2.84033
5,2.8485
