Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0099;362.261;0.0047758;0.0210451
0.01;361.408;0.0047737;0.0211037
0.0101;360.567;0.00477158;0.0211605
0.0102;359.736;0.00476946;0.0212156
0.0103;358.915;0.00476734;0.0212691
0.0104;358.106;0.00476521;0.021321
0.0105;357.307;0.00476308;0.0213713
0.0106;356.519;0.00476094;0.0214202
0.0107;355.741;0.00475879;0.0214676
0.0108;354.973;0.00475664;0.0215135
0.0109;354.216;0.00475449;0.0215582
0.011;353.468;0.00475233;0.0216014
0.0111;352.73;0.00475017;0.0216434
0.0112;352.002;0.004748;0.0216841
0.0113;351.281;0.00474584;0.0215766
0.0114;350.574;0.00474368;0.0217368
0.0115;349.875;0.0047415;0.0217909
0.0116;349.185;0.00473932;0.0218274
0.0117;348.504;0.00473713;0.0218627
0.0118;347.833;0.00473494;0.0218969
0.0119;347.17;0.00473275;0.0219301
0.012;346.517;0.00473056;0.0219622
0.0121;345.872;0.00472836;0.0219933
0.0122;345.236;0.00472616;0.0220236
0.0123;344.609;0.00472396;0.0220528
0.0124;343.99;0.00472175;0.0220812
0.0125;343.379;0.00471954;0.0221088
0.0126;342.777;0.00471733;0.0221355
0.0127;342.183;0.00471511;0.0221614
0.0128;341.597;0.0047129;0.0221865
0.0129;341.019;0.00471068;0.0222109
0.013;340.449;0.00470845;0.0222345
0.0131;339.886;0.00470623;0.0222575
0.0132;339.331;0.004704;0.0222797
0.0133;338.784;0.00470177;0.0223013
0.0134;338.244;0.00469954;0.0223222
0.0135;337.712;0.00469731;0.0223425
0.0136;337.187;0.00469507;0.0223621
0.0137;336.669;0.00469284;0.0223812
0.0138;336.158;0.0046906;0.0223997
0.0139;335.654;0.00468836;0.0224176
0.014;335.157;0.00468611;0.022435
0.0141;334.667;0.00468387;0.0224519
0.0142;334.183;0.00468162;0.0224683
0.0143;333.707;0.00467938;0.0224841
0.0144;333.237;0.00467713;0.0224995
0.0145;332.773;0.00467488;0.0225144
0.0146;332.316;0.00467262;0.0225289
0.0147;331.865;0.00467037;0.0225429
0.0148;331.42;0.00466811;0.0225565
0.0149;330.981;0.00466586;0.0225697
0.015;330.549;0.0046636;0.0225825
0.0151;330.122;0.00466134;0.0225949
0.0152;329.701;0.00465908;0.0226069
0.0153;329.286;0.00465682;0.0226186
0.0154;328.877;0.00465456;0.0226299
0.0155;328.474;0.00465229;0.0226409
0.0156;328.076;0.00465003;0.0226515
0.0157;327.683;0.00464776;0.0226618
0.0158;327.296;0.0046455;0.0226718
0.0159;326.915;0.00464323;0.0226815
0.016;326.538;0.00464096;0.0226909
0.0161;326.167;0.00463869;0.0227001
0.0162;325.801;0.00463642;0.0227089
0.0163;325.441;0.00463415;0.0227175
0.0164;325.085;0.00463188;0.0227258
0.0165;324.734;0.00462961;0.0227338
0.0166;324.388;0.00462733;0.0227417
0.0167;324.046;0.00462506;0.0227492
0.0168;323.71;0.00462278;0.0227566
0.0169;323.378;0.00462051;0.0227637
0.017;323.051;0.00461823;0.0227706
0.0171;322.728;0.00461595;0.0227773
0.0172;322.41;0.00461367;0.0227838
0.0173;322.096;0.00461139;0.0227901
0.0174;321.787;0.00460911;0.0227963
0.0175;321.482;0.00460684;0.0228022
0.0176;321.181;0.00460455;0.0228079
0.0177;320.885;0.00460227;0.0228135
0.0178;320.592;0.00459999;0.0228189
0.0179;320.304;0.00459771;0.0228241
0.018;320.02;0.00459543;0.0228292
0.0181;319.739;0.00459314;0.0228341
0.0182;319.463;0.00459086;0.0228389
0.0183;319.19;0.00458858;0.0228435
0.0184;318.921;0.00458629;0.022848
0.0185;318.656;0.00458401;0.0228524
0.0186;318.395;0.00458172;0.0228566
0.0187;318.137;0.00457943;0.0228607
0.0188;317.883;0.00457715;0.0228647
0.0189;317.632;0.00457486;0.0228685
0.019;317.385;0.00457257;0.0228722
0.0191;317.142;0.00457029;0.0228759
0.0192;316.902;0.004568;0.0228794
0.0193;316.665;0.00456571;0.0228828
0.0194;316.431;0.00456342;0.0228861
0.0195;316.201;0.00456114;0.0228893
0.0196;315.974;0.00455885;0.0228924
0.0197;315.75;0.00455656;0.0228954
0.0198;315.529;0.00455427;0.0228983
0.0199;315.312;0.00455198;0.0229011
0.02;315.097;0.00454969;0.0229039
0.0201;314.886;0.0045474;0.0229065
0.0202;314.677;0.00454511;0.0229091
0.0203;314.471;0.00454281;0.0229116
0.0204;314.268;0.00454052;0.022914
0.0205;314.068;0.00453823;0.0229164
0.0206;313.871;0.00453594;0.0229187
0.0207;313.677;0.00453365;0.0229209
0.0208;313.485;0.00453136;0.022923
0.0209;313.296;0.00452906;0.0229251
0.021;313.11;0.00452677;0.0229271
0.0211;312.926;0.00452448;0.0229291
0.0212;312.744;0.00452218;0.022931
0.0213;312.566;0.00451989;0.0229328
0.0214;312.39;0.0045176;0.0229346
0.0215;312.216;0.0045153;0.0229363
0.0216;312.045;0.00451301;0.022938
0.0217;311.876;0.00451072;0.0229396
0.0218;311.709;0.00450842;0.0229412
0.0219;311.545;0.00450613;0.0229427
0.022;311.383;0.00450384;0.0229442
0.0221;311.224;0.00450154;0.0229456
0.0222;311.066;0.00449924;0.022947
0.0223;310.911;0.00449695;0.0229483
0.0224;310.758;0.00449466;0.0228407
0.0225;310.607;0.00449237;0.0229151
0.0226;310.458;0.00449008;0.0229452
0.0227;310.312;0.00448779;0.0229467
0.0228;310.167;0.00448549;0.0229482
0.0229;310.025;0.0044832;0.0229497
0.023;309.884;0.0044809;0.022951
0.0231;309.746;0.00447861;0.0229523
0.0232;309.609;0.00447631;0.0229536
0.0233;309.474;0.00447402;0.0229548
0.0234;309.342;0.00447172;0.0229559
0.0235;309.211;0.00446942;0.022957
0.0236;309.082;0.00446713;0.0229581
0.0237;308.954;0.00446483;0.0229591
0.0238;308.829;0.00446254;0.0229601
0.0239;308.705;0.00446024;0.0229611
0.024;308.583;0.00445794;0.022962
0.0241;308.463;0.00445565;0.0229629
0.0242;308.344;0.00445335;0.0229638
0.0243;308.227;0.00445106;0.0229647
0.0244;308.112;0.00444876;0.0229655
0.0245;307.998;0.00444646;0.0229663
0.0246;307.886;0.00444417;0.0229671
0.0247;307.776;0.00444187;0.0229678
0.0248;307.667;0.00443957;0.0229686
0.0249;307.559;0.00443728;0.0229693
0.025;307.453;0.00443498;0.02297
0.0251;307.349;0.00443268;0.0229706
0.0252;307.246;0.00443038;0.0229713
0.0253;307.144;0.00442809;0.0229719
0.0254;307.044;0.00442579;0.0229725
0.0255;306.945;0.00442349;0.0229731
0.0256;306.848;0.0044212;0.0229737
0.0257;306.752;0.0044189;0.0229742
0.0258;306.657;0.0044166;0.0229747
0.0259;306.564;0.0044143;0.0229753
0.026;306.472;0.004412;0.0229758
0.0261;306.382;0.00440971;0.0229762
0.0262;306.292;0.00440741;0.0229767
0.0263;306.204;0.00440511;0.0229772
0.0264;306.117;0.00440281;0.0229776
0.0265;306.031;0.00440052;0.022978
0.0266;305.947;0.00439822;0.0229784
0.0267;305.864;0.00439592;0.0229789
0.0268;305.781;0.00439362;0.0229792
0.0269;305.7;0.00439133;0.0229796
0.027;305.621;0.00438903;0.02298
0.0271;305.542;0.00438673;0.0229803
0.0272;305.464;0.00438443;0.0229807
0.0273;305.388;0.00438213;0.022981
0.0274;305.312;0.00437983;0.0229813
0.0275;305.238;0.00437754;0.0229817
0.0276;305.164;0.00437524;0.022982
0.0277;305.092;0.00437294;0.0229823
0.0278;305.021;0.00437064;0.0229826
0.0279;304.95;0.00436834;0.0229828
0.028;304.881;0.00436605;0.0229831
0.0281;304.813;0.00436375;0.0229834
0.0282;304.745;0.00436145;0.0229836
0.0283;304.679;0.00435915;0.0229839
0.0284;304.613;0.00435685;0.0229841
0.0285;304.549;0.00435455;0.0229843
0.0286;304.485;0.00435225;0.0229846
0.0287;304.422;0.00434996;0.0229848
0.0288;304.36;0.00434766;0.022985
0.0289;304.299;0.00434536;0.0229852
0.029;304.239;0.00434306;0.0229854
0.0291;304.18;0.00434076;0.0229856
0.0292;304.121;0.00433846;0.0229858
0.0293;304.064;0.00433616;0.022986
0.0294;304.007;0.00433387;0.0229861
0.0295;303.951;0.00433157;0.0229863
0.0296;303.895;0.00432927;0.0229865
0.0297;303.841;0.00432697;0.0229866
0.0298;303.787;0.00432467;0.0229868
0.0299;303.734;0.00432237;0.022987
0.03;303.682;0.00432007;0.0229871
0.0301;303.63;0.00431778;0.0229872
0.0302;303.579;0.00431548;0.0229874
0.0303;303.529;0.00431318;0.0229875
0.0304;303.48;0.00431088;0.0229877
0.0305;303.431;0.00430858;0.0229878
0.0306;303.383;0.00430628;0.0229879
0.0307;303.336;0.00430398;0.022988
0.0308;303.289;0.00430168;0.0229881
0.0309;303.243;0.00429939;0.0229883
0.031;303.198;0.00429709;0.0229884
0.0311;303.153;0.00429479;0.0229885
0.0312;303.109;0.00429249;0.0229886
0.0313;303.066;0.00429019;0.0229887
0.0314;303.023;0.00428789;0.0229888
0.0315;302.98;0.00428559;0.0229889
0.0316;302.939;0.00428329;0.022989
0.0317;302.898;0.004281;0.0229891
0.0318;302.857;0.0042787;0.0229891
0.0319;302.817;0.0042764;0.0229892
0.032;302.778;0.0042741;0.0229893
0.0321;302.739;0.0042718;0.0229894
0.0322;302.701;0.0042695;0.0229895
0.0323;302.663;0.0042672;0.0229895
0.0324;302.626;0.0042649;0.0229896
0.0325;302.589;0.0042626;0.0229897
0.0326;302.553;0.0042603;0.0229898
0.0327;302.517;0.00425801;0.0229898
0.0328;302.482;0.00425571;0.0229899
0.0329;302.447;0.00425341;0.02299
0.033;302.413;0.00425111;0.02299
0.0331;302.379;0.00424881;0.02299
0.0332;302.346;0.00424651;0.02299
0.0333;302.313;0.00424421;0.0229246
0.0334;302.281;0.00424192;0.0229552
0.0335;302.249;0.00423962;0.0229852
0.0336;302.218;0.00423733;0.0229854
0.0337;302.187;0.00423503;0.0229858
0.0338;302.156;0.00423273;0.0229861
0.0339;302.126;0.00423043;0.0229865
0.034;302.096;0.00422813;0.0229867
0.0341;302.067;0.00422583;0.0229869
0.0342;302.038;0.00422353;0.0229871
0.0343;302.01;0.00422124;0.0229873
0.0344;301.982;0.00421894;0.0229875
0.0345;301.954;0.00421664;0.0229877
0.0346;301.927;0.00421434;0.0229879
0.0347;301.9;0.00421204;0.022988
0.0348;301.874;0.00420974;0.0229882
0.0349;301.847;0.00420744;0.0229883
0.035;301.822;0.00420514;0.0229885
0.0351;301.796;0.00420284;0.0229886
0.0352;301.771;0.00420054;0.0229887
0.0353;301.746;0.00419825;0.0229889
0.0354;301.722;0.00419595;0.022989
0.0355;301.698;0.00419365;0.0229891
0.0356;301.674;0.00419135;0.0229892
0.0357;301.651;0.00418905;0.0229893
0.0358;301.628;0.00418675;0.0229894
0.0359;301.605;0.00418445;0.0229895
0.036;301.583;0.00418215;0.0229896
0.0361;301.561;0.00417985;0.0229897
0.0362;301.539;0.00417756;0.0229898
0.0363;301.518;0.00417526;0.0229899
0.0364;301.497;0.00417296;0.02299
0.0365;301.476;0.00417066;0.0229901
0.0366;301.455;0.00416836;0.0229901
0.0367;301.435;0.00416606;0.0229902
0.0368;301.415;0.00416376;0.0229903
0.0369;301.395;0.00416146;0.0229904
0.037;301.376;0.00415916;0.0229904
0.0371;301.357;0.00415686;0.0229905
0.0372;301.338;0.00415457;0.0229906
0.0373;301.319;0.00415227;0.0229906
0.0374;301.301;0.00414997;0.0229907
0.0375;301.283;0.00414767;0.0229908
0.0376;301.265;0.00414537;0.0229908
0.0377;301.247;0.00414307;0.0229909
0.0378;301.23;0.00414077;0.022991
0.0379;301.213;0.00413847;0.022991
0.038;301.196;0.00413617;0.0229911
0.0381;301.179;0.00413387;0.0229911
0.0382;301.163;0.00413158;0.0229912
0.0383;301.147;0.00412928;0.0229912
0.0384;301.131;0.00412698;0.0229913
0.0385;301.115;0.00412468;0.0229913
0.0386;301.1;0.00412238;0.0229914
0.0387;301.084;0.00412008;0.0229914
0.0388;301.069;0.00411778;0.0229915
0.0389;301.055;0.00411548;0.0229915
0.039;301.04;0.00411318;0.0229916
0.0391;301.026;0.00411088;0.0229916
0.0392;301.011;0.00410858;0.0229917
0.0393;300.997;0.00410628;0.0229917
0.0394;300.983;0.00410398;0.0229917
0.0395;300.97;0.00410169;0.0229918
0.0396;300.956;0.00409939;0.0229918
0.0397;300.943;0.00409709;0.0229919
0.0398;300.93;0.00409479;0.0229919
0.0399;300.917;0.00409249;0.0229919
0.04;300.904;0.00409019;0.022992
0.0401;300.892;0.00408789;0.022992
0.0402;300.88;0.00408559;0.022992
0.0403;300.867;0.00408329;0.0229921
0.0404;300.855;0.00408099;0.0229921
0.0405;300.844;0.00407869;0.0229921
0.0406;300.832;0.00407639;0.0229922
0.0407;300.82;0.00407409;0.0229922
0.0408;300.809;0.0040718;0.0229922
0.0409;300.798;0.0040695;0.0229923
0.041;300.787;0.0040672;0.0229923
0.0411;300.776;0.0040649;0.0229923
0.0412;300.765;0.0040626;0.0229924
0.0413;300.755;0.0040603;0.0229924
0.0414;300.744;0.004058;0.0229924
0.0415;300.734;0.0040557;0.0229924
0.0416;300.724;0.0040534;0.0229925
0.0417;300.714;0.0040511;0.0229925
0.0418;300.704;0.0040488;0.0229925
0.0419;300.694;0.0040465;0.0229926
0.042;300.685;0.00404421;0.0229926
0.0421;300.675;0.00404191;0.0229926
0.0422;300.666;0.00403961;0.0229926
0.0423;300.657;0.00403731;0.0229927
0.0424;300.648;0.00403501;0.0229927
0.0425;300.639;0.00403271;0.0229927
0.0426;300.63;0.00403041;0.0229927
0.0427;300.621;0.00402811;0.0229927
0.0428;300.613;0.00402581;0.0229928
0.0429;300.604;0.00402351;0.0229928
0.043;300.596;0.00402121;0.0229928
0.0431;300.588;0.00401891;0.0229928
0.0432;300.58;0.00401661;0.0229929
0.0433;300.572;0.00401432;0.0229929
0.0434;300.564;0.00401202;0.0229929
0.0435;300.556;0.00400972;0.0229929
0.0436;300.548;0.00400742;0.0229929
0.0437;300.541;0.00400512;0.022993
0.0438;300.534;0.00400282;0.022993
0.0439;300.526;0.00400052;0.022993
0.044;300.519;0.00399822;0.0229929
0.0441;300.512;0.00399592;0.0229422
0.0442;300.505;0.00399363;0.0229519
0.0443;300.498;0.00399133;0.0229884
0.0444;300.491;0.00398903;0.0229883
0.0445;300.485;0.00398673;0.0229883
0.0446;300.478;0.00398444;0.0229884
0.0447;300.471;0.00398214;0.0229887
0.0448;300.465;0.00397984;0.0229889
0.0449;300.459;0.00397754;0.0229891
0.045;300.452;0.00397524;0.0229893
0.0451;300.446;0.00397294;0.0229894
0.0452;300.44;0.00397064;0.0229896
0.0453;300.434;0.00396834;0.0229897
0.0454;300.428;0.00396604;0.0229898
0.0455;300.423;0.00396374;0.0229899
0.0456;300.417;0.00396145;0.0229901
0.0457;300.411;0.00395915;0.0229902
0.0458;300.406;0.00395685;0.0229903
0.0459;300.4;0.00395455;0.0229904
0.046;300.395;0.00395225;0.0229904
0.0461;300.389;0.00394995;0.0229905
0.0462;300.384;0.00394765;0.0229906
0.0463;300.379;0.00394535;0.0229907
0.0464;300.374;0.00394305;0.0229908
0.0465;300.369;0.00394075;0.0229908
0.0466;300.364;0.00393846;0.0229909
0.0467;300.359;0.00393616;0.022991
0.0468;300.354;0.00393386;0.022991
0.0469;300.349;0.00393156;0.0229911
0.047;300.345;0.00392926;0.0229912
0.0471;300.34;0.00392696;0.0229912
0.0472;300.335;0.00392466;0.0229913
0.0473;300.331;0.00392236;0.0229913
0.0474;300.326;0.00392006;0.0229914
0.0475;300.322;0.00391776;0.0229914
0.0476;300.318;0.00391546;0.0229915
0.0477;300.313;0.00391316;0.0229915
0.0478;300.309;0.00391086;0.0229916
0.0479;300.305;0.00390857;0.0229916
0.048;300.301;0.00390627;0.0229917
0.0481;300.297;0.00390397;0.0229917
0.0482;300.293;0.00390167;0.0229918
0.0483;300.289;0.00389937;0.0229918
0.0484;300.285;0.00389707;0.0229918
0.0485;300.281;0.00389477;0.0229919
0.0486;300.278;0.00389247;0.0229919
0.0487;300.274;0.00389017;0.022992
0.0488;300.27;0.00388787;0.022992
0.0489;300.267;0.00388557;0.022992
0.049;300.263;0.00388327;0.0229921
0.0491;300.26;0.00388098;0.0229921
0.0492;300.256;0.00387868;0.0229921
0.0493;300.253;0.00387638;0.0229922
0.0494;300.25;0.00387408;0.0229922
0.0495;300.246;0.00387178;0.0229922
0.0496;300.243;0.00386948;0.0229922
0.0497;300.24;0.00386718;0.0229923
0.0498;300.237;0.00386488;0.0229923
0.0499;300.233;0.00386258;0.0229923
0.05;300.23;0.00386028;0.0229924
0.0501;300.227;0.00385798;0.0229924
0.0502;300.224;0.00385568;0.0229924
0.0503;300.221;0.00385338;0.0229924
0.0504;300.219;0.00385109;0.0229925
0.0505;300.216;0.00384879;0.0229925
0.0506;300.213;0.00384649;0.0229925
0.0507;300.21;0.00384419;0.0229925
0.0508;300.207;0.00384189;0.0229926
0.0509;300.205;0.00383959;0.0229926
0.051;300.202;0.00383729;0.0229926
0.0511;300.199;0.00383499;0.0229926
0.0512;300.197;0.00383269;0.0229927
0.0513;300.194;0.00383039;0.0229927
0.0514;300.192;0.00382809;0.0229927
0.0515;300.189;0.00382579;0.0229927
0.0516;300.187;0.00382349;0.0229927
0.0517;300.184;0.0038212;0.0229928
0.0518;300.182;0.0038189;0.0229928
0.0519;300.18;0.0038166;0.0229928
0.052;300.177;0.0038143;0.0229928
0.0521;300.175;0.003812;0.0229928
0.0522;300.173;0.0038097;0.0229929
0.0523;300.17;0.0038074;0.0229929
0.0524;300.168;0.0038051;0.0229929
0.0525;300.166;0.0038028;0.0229929
0.0526;300.164;0.0038005;0.0229929
0.0527;300.162;0.0037982;0.022993
0.0528;300.16;0.0037959;0.022993
0.0529;300.158;0.0037936;0.022993
0.053;300.156;0.00379131;0.022993
0.0531;300.154;0.00378901;0.022993
0.0532;300.152;0.00378671;0.0229931
0.0533;300.15;0.00378441;0.0229931
0.0534;300.148;0.00378211;0.0229931
0.0535;300.146;0.00377981;0.0229931
0.0536;300.144;0.00377751;0.0229931
0.0537;300.142;0.00377521;0.0229932
0.0538;300.141;0.00377291;0.0229932
0.0539;300.139;0.00377061;0.0229932
0.054;300.137;0.00376831;0.0229932
0.0541;300.135;0.00376601;0.0229932
0.0542;300.134;0.00376371;0.0229932
0.0543;300.132;0.00376141;0.0229933
0.0544;300.13;0.00375911;0.0229933
0.0545;300.129;0.00375681;0.0229933
0.0546;300.127;0.00375452;0.0229933
0.0547;300.126;0.00375222;0.0229933
0.0548;300.124;0.00374992;0.0229934
0.0549;300.122;0.00374762;0.0229934
0.055;300.121;0.00374532;0.0229575
0.0551;300.119;0.00374303;0.0229493
0.0552;300.118;0.00374073;0.022989
0.0553;300.116;0.00373843;0.0229889
0.0554;300.115;0.00373613;0.0229892
0.0555;300.113;0.00373383;0.0229896
0.0556;300.112;0.00373153;0.0229899
0.0557;300.11;0.00372923;0.0229902
0.0558;300.109;0.00372693;0.0229905
0.0559;300.108;0.00372464;0.0229908
0.056;300.106;0.00372234;0.022991
0.0561;300.105;0.00372004;0.0229912
0.0562;300.103;0.00371774;0.0229915
0.0563;300.102;0.00371544;0.0229916
0.0564;300.101;0.00371314;0.0229918
0.0565;300.1;0.00371084;0.022992
0.0566;300.098;0.00370854;0.0229922
0.0567;300.097;0.00370624;0.0229923
0.0568;300.096;0.00370394;0.0229924
0.0569;300.095;0.00370164;0.0229926
0.057;300.093;0.00369934;0.0229927
0.0571;300.092;0.00369704;0.0229928
0.0572;300.091;0.00369475;0.0229929
0.0573;300.09;0.00369245;0.0229931
0.0574;300.089;0.00369015;0.0229932
0.0575;300.088;0.00368785;0.0229933
0.0576;300.087;0.00368555;0.0229934
0.0577;300.086;0.00368325;0.0229935
0.0578;300.084;0.00368095;0.0229936
0.0579;300.083;0.00367865;0.0229937
0.058;300.082;0.00367635;0.0229937
0.0581;300.081;0.00367405;0.0229938
0.0582;300.08;0.00367175;0.0229939
0.0583;300.079;0.00366945;0.022994
0.0584;300.078;0.00366715;0.0229941
0.0585;300.077;0.00366485;0.0229941
0.0586;300.076;0.00366255;0.0229942
0.0587;300.076;0.00366025;0.0229943
0.0588;300.075;0.00365796;0.0229943
0.0589;300.074;0.00365566;0.0229944
0.059;300.073;0.00365336;0.0229945
0.0591;300.072;0.00365106;0.0229945
0.0592;300.071;0.00364876;0.0229946
0.0593;300.07;0.00364646;0.0229946
0.0594;300.069;0.00364416;0.0229947
0.0595;300.068;0.00364186;0.0229948
0.0596;300.068;0.00363956;0.0229948
0.0597;300.067;0.00363726;0.0229949
0.0598;300.066;0.00363496;0.0229949
0.0599;300.065;0.00363266;0.022995
0.06;300.064;0.00363036;0.022995
0.0601;300.064;0.00362806;0.0229951
0.0602;300.063;0.00362576;0.0229951
0.0603;300.062;0.00362346;0.0229952
0.0604;300.061;0.00362116;0.0229952
0.0605;300.061;0.00361886;0.0229952
0.0606;300.06;0.00361656;0.0229953
0.0607;300.059;0.00361426;0.0229953
0.0608;300.059;0.00361197;0.0229954
0.0609;300.058;0.00360967;0.0229954
0.061;300.057;0.00360737;0.0229955
0.0611;300.057;0.00360507;0.0229955
0.0612;300.056;0.00360277;0.0229955
0.0613;300.055;0.00360047;0.0229956
0.0614;300.055;0.00359817;0.0229956
0.0615;300.054;0.00359587;0.0229956
0.0616;300.053;0.00359357;0.0229957
0.0617;300.053;0.00359127;0.0229957
0.0618;300.052;0.00358897;0.0229957
0.0619;300.052;0.00358667;0.0229958
0.062;300.051;0.00358437;0.0229958
0.0621;300.05;0.00358207;0.0229958
0.0622;300.05;0.00357977;0.0229959
0.0623;300.049;0.00357747;0.0229959
0.0624;300.049;0.00357517;0.0229959
0.0625;300.048;0.00357287;0.022996
0.0626;300.048;0.00357057;0.022996
0.0627;300.047;0.00356827;0.022996
0.0628;300.047;0.00356597;0.0229961
0.0629;300.046;0.00356367;0.0229961
0.063;300.046;0.00356138;0.0229961
0.0631;300.045;0.00355908;0.0229961
0.0632;300.045;0.00355678;0.0229962
0.0633;300.044;0.00355448;0.0229962
0.0634;300.044;0.00355218;0.0229962
0.0635;300.043;0.00354988;0.0229962
0.0636;300.043;0.00354758;0.0229963
0.0637;300.042;0.00354528;0.0229963
0.0638;300.042;0.00354298;0.0229963
0.0639;300.041;0.00354068;0.0229963
0.064;300.041;0.00353838;0.0229964
0.0641;300.04;0.00353608;0.0229964
0.0642;300.04;0.00353378;0.0229964
0.0643;300.04;0.00353148;0.0229964
0.0644;300.039;0.00352918;0.0229965
0.0645;300.039;0.00352688;0.0229965
0.0646;300.038;0.00352458;0.0229965
0.0647;300.038;0.00352228;0.0229965
0.0648;300.038;0.00351998;0.0229965
0.0649;300.037;0.00351768;0.0229966
0.065;300.037;0.00351538;0.0229966
0.0651;300.036;0.00351308;0.0229966
0.0652;300.036;0.00351078;0.0229966
0.0653;300.036;0.00350848;0.0229966
0.0654;300.035;0.00350618;0.0229967
0.0655;300.035;0.00350388;0.0229967
0.0656;300.035;0.00350159;0.0229967
0.0657;300.034;0.00349929;0.0229967
0.0658;300.034;0.00349698;0.0229967
0.0659;300.033;0.00349469;0.0229732
0.066;300.033;0.00349239;0.0229525
0.0661;300.033;0.00349009;0.0229937
0.0662;300.032;0.00348779;0.0229934
0.0663;300.032;0.00348549;0.0229937
0.0664;300.032;0.00348319;0.022994
0.0665;300.031;0.00348089;0.0229942
0.0666;300.031;0.0034786;0.0229944
0.0667;300.031;0.0034763;0.0229945
0.0668;300.03;0.003474;0.0229946
0.0669;300.03;0.0034717;0.0229947
0.067;300.03;0.0034694;0.0229948
0.0671;300.029;0.0034671;0.0229949
0.0672;300.029;0.0034648;0.022995
0.0673;300.029;0.0034625;0.0229951
0.0674;300.028;0.0034602;0.0229951
0.0675;300.028;0.0034579;0.0229952
0.0676;300.028;0.0034556;0.0229953
0.0677;300.027;0.0034533;0.0229954
0.0678;300.027;0.003451;0.0229954
0.0679;300.027;0.0034487;0.0229955
0.068;300.027;0.0034464;0.0229956
0.0681;300.026;0.0034441;0.0229956
0.0682;300.026;0.0034418;0.0229957
