Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0141;340.638;0.00468387;0.0224514
0.0142;340.127;0.00468163;0.0224677
0.0143;339.623;0.00467938;0.0224836
0.0144;339.125;0.00467713;0.022499
0.0145;338.633;0.00467488;0.0225139
0.0146;338.147;0.00467263;0.0225284
0.0147;337.667;0.00467037;0.0225424
0.0148;337.194;0.00466812;0.022556
0.0149;336.726;0.00466586;0.0225692
0.015;336.264;0.00466361;0.022582
0.0151;335.807;0.00466135;0.0225944
0.0152;335.357;0.00465909;0.0226064
0.0153;334.912;0.00465683;0.0226181
0.0154;334.472;0.00465456;0.0226294
0.0155;334.038;0.0046523;0.0226404
0.0156;333.609;0.00465003;0.022651
0.0157;333.186;0.00464777;0.0226613
0.0158;332.768;0.0046455;0.0226714
0.0159;332.355;0.00464324;0.0226811
0.016;331.948;0.00464097;0.0226905
0.0161;331.545;0.0046387;0.0226996
0.0162;331.148;0.00463643;0.0227084
0.0163;330.755;0.00463415;0.022717
0.0164;330.368;0.00463188;0.0227253
0.0165;329.985;0.00462961;0.0227334
0.0166;329.607;0.00462734;0.0227412
0.0167;329.234;0.00462506;0.0227488
0.0168;328.865;0.00462279;0.0227562
0.0169;328.501;0.00462051;0.0227633
0.017;328.142;0.00461823;0.0227702
0.0171;327.787;0.00461596;0.0227769
0.0172;327.437;0.00461368;0.0227834
0.0173;327.091;0.0046114;0.0227897
0.0174;326.749;0.00460912;0.0227959
0.0175;326.412;0.00460684;0.0228018
0.0176;326.078;0.00460456;0.0228075
0.0177;325.749;0.00460228;0.0228131
0.0178;325.425;0.0046;0.0228185
0.0179;325.104;0.00459772;0.0228238
0.018;324.787;0.00459543;0.0228288
0.0181;324.475;0.00459315;0.0228338
0.0182;324.166;0.00459087;0.0228386
0.0183;323.861;0.00458858;0.0228432
0.0184;323.559;0.0045863;0.0228477
0.0185;323.262;0.00458401;0.022852
0.0186;322.969;0.00458173;0.0228563
0.0187;322.679;0.00457944;0.0228604
0.0188;322.393;0.00457716;0.0228643
0.0189;322.11;0.00457487;0.0228682
0.019;321.831;0.00457258;0.0228719
0.0191;321.555;0.00457029;0.0228756
0.0192;321.283;0.00456801;0.0228791
0.0193;321.014;0.00456572;0.0228825
0.0194;320.749;0.00456343;0.0228858
0.0195;320.487;0.00456114;0.022889
0.0196;320.229;0.00455885;0.0228921
0.0197;319.973;0.00455656;0.0228951
0.0198;319.721;0.00455427;0.022898
0.0199;319.472;0.00455198;0.0229009
0.02;319.226;0.00454969;0.0229036
0.0201;318.984;0.0045474;0.0229063
0.0202;318.744;0.00454511;0.0229088
0.0203;318.507;0.00454282;0.0229113
0.0204;318.274;0.00454053;0.0229138
0.0205;318.043;0.00453824;0.0229161
0.0206;317.815;0.00453595;0.0229184
0.0207;317.59;0.00453365;0.0229206
0.0208;317.368;0.00453136;0.0229228
0.0209;317.148;0.00452907;0.0229249
0.021;316.932;0.00452678;0.0229269
0.0211;316.718;0.00452448;0.0229288
0.0212;316.507;0.00452219;0.0229307
0.0213;316.298;0.0045199;0.0229326
0.0214;316.093;0.0045176;0.0229344
0.0215;315.889;0.00451531;0.0229361
0.0216;315.689;0.00451302;0.0229378
0.0217;315.491;0.00451072;0.0229394
0.0218;315.295;0.00450843;0.022941
0.0219;315.102;0.00450613;0.0229425
0.022;314.911;0.00450384;0.022944
0.0221;314.723;0.00450155;0.0229454
0.0222;314.537;0.00449925;0.0229468
0.0223;314.353;0.00449696;0.0229481
0.0224;314.172;0.00449467;0.0228463
0.0225;313.993;0.00449238;0.0229167
0.0226;313.816;0.00449009;0.0229451
0.0227;313.641;0.00448779;0.0229466
0.0228;313.469;0.0044855;0.0229482
0.0229;313.299;0.0044832;0.0229497
0.023;313.131;0.00448091;0.022951
0.0231;312.965;0.00447861;0.0229523
0.0232;312.801;0.00447632;0.0229536
0.0233;312.64;0.00447402;0.0229547
0.0234;312.48;0.00447173;0.0229558
0.0235;312.323;0.00446943;0.0229569
0.0236;312.167;0.00446713;0.022958
0.0237;312.013;0.00446484;0.022959
0.0238;311.862;0.00446254;0.02296
0.0239;311.712;0.00446025;0.0229609
0.024;311.564;0.00445795;0.0229619
0.0241;311.418;0.00445565;0.0229628
0.0242;311.274;0.00445336;0.0229636
0.0243;311.131;0.00445106;0.0229645
0.0244;310.991;0.00444876;0.0229653
0.0245;310.852;0.00444647;0.0229661
0.0246;310.715;0.00444417;0.0229669
0.0247;310.58;0.00444187;0.0229676
0.0248;310.446;0.00443958;0.0229683
0.0249;310.314;0.00443728;0.022969
0.025;310.184;0.00443498;0.0229697
0.0251;310.055;0.00443269;0.0229704
0.0252;309.928;0.00443039;0.022971
0.0253;309.803;0.00442809;0.0229717
0.0254;309.679;0.0044258;0.0229723
0.0255;309.557;0.0044235;0.0229729
0.0256;309.436;0.0044212;0.0229734
0.0257;309.317;0.0044189;0.022974
0.0258;309.199;0.00441661;0.0229745
0.0259;309.083;0.00441431;0.022975
0.026;308.969;0.00441201;0.0229755
0.0261;308.855;0.00440971;0.022976
0.0262;308.744;0.00440742;0.0229765
0.0263;308.633;0.00440512;0.022977
0.0264;308.524;0.00440282;0.0229774
0.0265;308.417;0.00440052;0.0229779
0.0266;308.31;0.00439823;0.0229783
0.0267;308.205;0.00439593;0.0229787
0.0268;308.102;0.00439363;0.0229791
0.0269;308;0.00439133;0.0229795
0.027;307.898;0.00438903;0.0229798
0.0271;307.799;0.00438673;0.0229802
0.0272;307.7;0.00438444;0.0229806
0.0273;307.603;0.00438214;0.0229809
0.0274;307.507;0.00437984;0.0229812
0.0275;307.412;0.00437754;0.0229816
0.0276;307.319;0.00437525;0.0229819
0.0277;307.226;0.00437295;0.0229822
0.0278;307.135;0.00437065;0.0229825
0.0279;307.045;0.00436835;0.0229828
0.028;306.956;0.00436605;0.022983
0.0281;306.868;0.00436375;0.0229833
0.0282;306.782;0.00436146;0.0229836
0.0283;306.696;0.00435916;0.0229838
0.0284;306.612;0.00435686;0.0229841
0.0285;306.528;0.00435456;0.0229843
0.0286;306.446;0.00435226;0.0229845
0.0287;306.364;0.00434996;0.0229848
0.0288;306.284;0.00434767;0.022985
0.0289;306.205;0.00434537;0.0229852
0.029;306.126;0.00434307;0.0229854
0.0291;306.049;0.00434077;0.0229856
0.0292;305.973;0.00433847;0.0229858
0.0293;305.897;0.00433617;0.022986
0.0294;305.823;0.00433387;0.0229862
0.0295;305.749;0.00433158;0.0229864
0.0296;305.677;0.00432928;0.0229865
0.0297;305.605;0.00432698;0.0229867
0.0298;305.535;0.00432468;0.0229869
0.0299;305.465;0.00432238;0.022987
0.03;305.396;0.00432008;0.0229872
0.0301;305.328;0.00431778;0.0229873
0.0302;305.26;0.00431548;0.0229875
0.0303;305.194;0.00431318;0.0229876
0.0304;305.129;0.00431089;0.0229878
0.0305;305.064;0.00430859;0.0229879
0.0306;305;0.00430629;0.022988
0.0307;304.937;0.00430399;0.0229882
0.0308;304.875;0.00430169;0.0229883
0.0309;304.813;0.00429939;0.0229884
0.031;304.752;0.00429709;0.0229885
0.0311;304.692;0.00429479;0.0229886
0.0312;304.633;0.0042925;0.0229887
0.0313;304.575;0.0042902;0.0229888
0.0314;304.517;0.0042879;0.022989
0.0315;304.46;0.0042856;0.0229891
0.0316;304.404;0.0042833;0.0229892
0.0317;304.348;0.004281;0.0229892
0.0318;304.294;0.0042787;0.0229893
0.0319;304.239;0.0042764;0.0229894
0.032;304.186;0.00427411;0.0229895
0.0321;304.133;0.00427181;0.0229896
0.0322;304.081;0.00426951;0.0229897
0.0323;304.03;0.00426721;0.0229898
0.0324;303.979;0.00426491;0.0229899
0.0325;303.929;0.00426261;0.0229899
0.0326;303.879;0.00426031;0.02299
0.0327;303.83;0.00425801;0.0229901
0.0328;303.782;0.00425571;0.0229902
0.0329;303.734;0.00425341;0.0229902
0.033;303.687;0.00425112;0.0229903
0.0331;303.641;0.00424882;0.0229903
0.0332;303.595;0.00424652;0.0229903
0.0333;303.549;0.00424422;0.0229314
0.0334;303.505;0.00424193;0.022959
0.0335;303.461;0.00423963;0.0229857
0.0336;303.417;0.00423733;0.0229858
0.0337;303.374;0.00423503;0.0229863
0.0338;303.331;0.00423273;0.0229868
0.0339;303.289;0.00423043;0.0229872
0.034;303.248;0.00422814;0.0229875
0.0341;303.207;0.00422584;0.0229878
0.0342;303.167;0.00422354;0.022988
0.0343;303.127;0.00422124;0.0229882
0.0344;303.087;0.00421894;0.0229884
0.0345;303.049;0.00421664;0.0229886
0.0346;303.01;0.00421434;0.0229888
0.0347;302.972;0.00421204;0.0229889
0.0348;302.935;0.00420974;0.022989
0.0349;302.898;0.00420745;0.0229892
0.035;302.861;0.00420515;0.0229893
0.0351;302.825;0.00420285;0.0229894
0.0352;302.79;0.00420055;0.0229895
0.0353;302.755;0.00419825;0.0229897
0.0354;302.72;0.00419595;0.0229898
0.0355;302.686;0.00419365;0.0229899
0.0356;302.652;0.00419135;0.02299
0.0357;302.619;0.00418905;0.0229901
0.0358;302.586;0.00418675;0.0229902
0.0359;302.553;0.00418446;0.0229903
0.036;302.521;0.00418216;0.0229903
0.0361;302.489;0.00417986;0.0229904
0.0362;302.458;0.00417756;0.0229905
0.0363;302.427;0.00417526;0.0229906
0.0364;302.397;0.00417296;0.0229907
0.0365;302.366;0.00417066;0.0229908
0.0366;302.337;0.00416836;0.0229908
0.0367;302.307;0.00416606;0.0229909
0.0368;302.278;0.00416376;0.022991
0.0369;302.25;0.00416147;0.022991
0.037;302.221;0.00415917;0.0229911
0.0371;302.193;0.00415687;0.0229912
0.0372;302.166;0.00415457;0.0229912
0.0373;302.139;0.00415227;0.0229913
0.0374;302.112;0.00414997;0.0229913
0.0375;302.085;0.00414767;0.0229914
0.0376;302.059;0.00414537;0.0229914
0.0377;302.033;0.00414307;0.0229915
0.0378;302.008;0.00414077;0.0229915
0.0379;301.982;0.00413847;0.0229916
0.038;301.957;0.00413617;0.0229916
0.0381;301.933;0.00413387;0.0229917
0.0382;301.908;0.00413158;0.0229917
0.0383;301.885;0.00412928;0.0229918
0.0384;301.861;0.00412698;0.0229918
0.0385;301.837;0.00412468;0.0229918
0.0386;301.814;0.00412238;0.0229919
0.0387;301.792;0.00412008;0.0229919
0.0388;301.769;0.00411778;0.0229919
0.0389;301.747;0.00411548;0.022992
0.039;301.725;0.00411318;0.022992
0.0391;301.703;0.00411088;0.022992
0.0392;301.682;0.00410858;0.0229921
0.0393;301.661;0.00410629;0.0229921
0.0394;301.64;0.00410399;0.0229921
0.0395;301.619;0.00410169;0.0229921
0.0396;301.599;0.00409939;0.0229922
0.0397;301.579;0.00409709;0.0229922
0.0398;301.559;0.00409479;0.0229922
0.0399;301.54;0.00409249;0.0229922
0.04;301.52;0.00409019;0.0229923
0.0401;301.501;0.00408789;0.0229923
0.0402;301.482;0.00408559;0.0229923
0.0403;301.464;0.00408329;0.0229923
0.0404;301.446;0.00408099;0.0229923
0.0405;301.427;0.00407869;0.0229923
0.0406;301.41;0.0040764;0.0229924
0.0407;301.392;0.0040741;0.0229924
0.0408;301.374;0.0040718;0.0229924
0.0409;301.357;0.0040695;0.0229924
0.041;301.34;0.0040672;0.0229924
0.0411;301.323;0.0040649;0.0229924
0.0412;301.307;0.0040626;0.0229925
0.0413;301.29;0.0040603;0.0229925
0.0414;301.274;0.004058;0.0229925
0.0415;301.258;0.0040557;0.0229925
0.0416;301.243;0.0040534;0.0229925
0.0417;301.227;0.0040511;0.0229925
0.0418;301.212;0.0040488;0.0229925
0.0419;301.197;0.0040465;0.0229926
0.042;301.182;0.00404421;0.0229926
0.0421;301.167;0.00404191;0.0229926
0.0422;301.152;0.00403961;0.0229926
0.0423;301.138;0.00403731;0.0229926
0.0424;301.124;0.00403501;0.0229926
0.0425;301.109;0.00403271;0.0229926
0.0426;301.096;0.00403041;0.0229926
0.0427;301.082;0.00402811;0.0229927
0.0428;301.068;0.00402581;0.0229927
0.0429;301.055;0.00402351;0.0229927
0.043;301.042;0.00402121;0.0229927
0.0431;301.029;0.00401891;0.0229927
0.0432;301.016;0.00401661;0.0229927
0.0433;301.003;0.00401432;0.0229927
0.0434;300.991;0.00401202;0.0229927
0.0435;300.978;0.00400972;0.0229927
0.0436;300.966;0.00400742;0.0229927
0.0437;300.954;0.00400512;0.0229928
0.0438;300.942;0.00400282;0.0229928
0.0439;300.93;0.00400052;0.0229928
0.044;300.919;0.00399822;0.0229928
0.0441;300.907;0.00399592;0.0229402
0.0442;300.896;0.00399363;0.0229504
0.0443;300.885;0.00399133;0.0229887
0.0444;300.874;0.00398903;0.0229888
0.0445;300.863;0.00398673;0.0229891
0.0446;300.852;0.00398444;0.0229893
0.0447;300.841;0.00398214;0.0229896
0.0448;300.831;0.00397984;0.0229898
0.0449;300.821;0.00397754;0.0229901
0.045;300.81;0.00397524;0.0229903
0.0451;300.8;0.00397294;0.0229906
0.0452;300.79;0.00397064;0.0229908
0.0453;300.78;0.00396834;0.022991
0.0454;300.771;0.00396604;0.0229912
0.0455;300.761;0.00396374;0.0229913
0.0456;300.751;0.00396145;0.0229915
0.0457;300.742;0.00395915;0.0229916
0.0458;300.733;0.00395685;0.0229918
0.0459;300.724;0.00395455;0.0229919
0.046;300.715;0.00395225;0.022992
0.0461;300.706;0.00394995;0.0229922
0.0462;300.697;0.00394765;0.0229923
0.0463;300.688;0.00394535;0.0229924
0.0464;300.68;0.00394305;0.0229925
0.0465;300.671;0.00394075;0.0229926
0.0466;300.663;0.00393845;0.0229927
0.0467;300.655;0.00393615;0.0229928
0.0468;300.647;0.00393385;0.0229929
0.0469;300.639;0.00393156;0.022993
0.047;300.631;0.00392926;0.0229931
0.0471;300.623;0.00392696;0.0229932
0.0472;300.615;0.00392466;0.0229933
0.0473;300.607;0.00392236;0.0229934
0.0474;300.6;0.00392006;0.0229934
0.0475;300.592;0.00391776;0.0229935
0.0476;300.585;0.00391546;0.0229936
0.0477;300.578;0.00391316;0.0229937
0.0478;300.571;0.00391086;0.0229937
0.0479;300.563;0.00390856;0.0229938
0.048;300.556;0.00390626;0.0229939
0.0481;300.55;0.00390396;0.022994
0.0482;300.543;0.00390166;0.022994
0.0483;300.536;0.00389936;0.0229941
0.0484;300.529;0.00389706;0.0229941
0.0485;300.523;0.00389477;0.0229942
0.0486;300.516;0.00389247;0.0229943
0.0487;300.51;0.00389017;0.0229943
0.0488;300.504;0.00388787;0.0229944
0.0489;300.497;0.00388557;0.0229944
0.049;300.491;0.00388327;0.0229945
0.0491;300.485;0.00388097;0.0229945
0.0492;300.479;0.00387867;0.0229946
0.0493;300.473;0.00387637;0.0229946
0.0494;300.467;0.00387407;0.0229947
0.0495;300.462;0.00387177;0.0229947
0.0496;300.456;0.00386947;0.0229948
0.0497;300.45;0.00386717;0.0229948
0.0498;300.445;0.00386487;0.0229949
0.0499;300.439;0.00386257;0.0229949
0.05;300.434;0.00386027;0.022995
0.0501;300.428;0.00385797;0.022995
0.0502;300.423;0.00385567;0.0229951
0.0503;300.418;0.00385337;0.0229951
0.0504;300.413;0.00385108;0.0229951
0.0505;300.408;0.00384878;0.0229952
0.0506;300.403;0.00384648;0.0229952
0.0507;300.398;0.00384418;0.0229953
0.0508;300.393;0.00384188;0.0229953
0.0509;300.388;0.00383958;0.0229953
0.051;300.383;0.00383728;0.0229954
0.0511;300.379;0.00383498;0.0229954
0.0512;300.374;0.00383268;0.0229954
0.0513;300.369;0.00383038;0.0229955
0.0514;300.365;0.00382808;0.0229955
0.0515;300.36;0.00382578;0.0229955
0.0516;300.356;0.00382348;0.0229956
0.0517;300.351;0.00382118;0.0229956
0.0518;300.347;0.00381888;0.0229956
0.0519;300.343;0.00381658;0.0229957
0.052;300.339;0.00381428;0.0229957
0.0521;300.335;0.00381198;0.0229957
0.0522;300.33;0.00380968;0.0229958
0.0523;300.326;0.00380738;0.0229958
0.0524;300.322;0.00380508;0.0229958
0.0525;300.318;0.00380278;0.0229959
0.0526;300.315;0.00380048;0.0229959
0.0527;300.311;0.00379819;0.0229959
0.0528;300.307;0.00379589;0.0229959
0.0529;300.303;0.00379359;0.022996
0.053;300.3;0.00379129;0.022996
0.0531;300.296;0.00378899;0.022996
0.0532;300.292;0.00378669;0.022996
0.0533;300.289;0.00378439;0.0229961
0.0534;300.285;0.00378209;0.0229961
0.0535;300.282;0.00377979;0.0229961
0.0536;300.278;0.00377749;0.0229961
0.0537;300.275;0.00377519;0.0229962
0.0538;300.272;0.00377289;0.0229962
0.0539;300.268;0.00377059;0.0229962
0.054;300.265;0.00376829;0.0229962
0.0541;300.262;0.00376599;0.0229963
0.0542;300.259;0.00376369;0.0229963
0.0543;300.255;0.00376139;0.0229963
0.0544;300.252;0.00375909;0.0229963
0.0545;300.249;0.00375679;0.0229964
0.0546;300.246;0.00375449;0.0229964
0.0547;300.243;0.00375219;0.0229964
0.0548;300.24;0.00374989;0.0229964
0.0549;300.238;0.00374759;0.0229963
0.055;300.235;0.0037453;0.0229566
0.0551;300.232;0.003743;0.0229479
0.0552;300.229;0.0037407;0.0229917
0.0553;300.226;0.00373841;0.022991
0.0554;300.224;0.00373611;0.0229914
0.0555;300.221;0.00373381;0.0229918
0.0556;300.218;0.00373151;0.0229922
0.0557;300.216;0.00372921;0.0229925
0.0558;300.213;0.00372691;0.0229928
0.0559;300.211;0.00372461;0.022993
0.056;300.208;0.00372231;0.0229932
0.0561;300.206;0.00372001;0.0229934
0.0562;300.203;0.00371771;0.0229935
0.0563;300.201;0.00371541;0.0229937
0.0564;300.198;0.00371311;0.0229938
0.0565;300.196;0.00371081;0.0229939
0.0566;300.194;0.00370851;0.022994
0.0567;300.191;0.00370621;0.0229941
0.0568;300.189;0.00370391;0.0229942
0.0569;300.187;0.00370162;0.0229943
0.057;300.185;0.00369932;0.0229944
0.0571;300.183;0.00369702;0.0229945
0.0572;300.18;0.00369472;0.0229945
0.0573;300.178;0.00369242;0.0229946
0.0574;300.176;0.00369012;0.0229947
0.0575;300.174;0.00368782;0.0229947
0.0576;300.172;0.00368552;0.0229948
0.0577;300.17;0.00368322;0.0229948
0.0578;300.168;0.00368092;0.0229949
0.0579;300.166;0.00367862;0.0229949
0.058;300.164;0.00367632;0.0229949
0.0581;300.162;0.00367402;0.022995
0.0582;300.16;0.00367172;0.022995
0.0583;300.159;0.00366942;0.0229951
0.0584;300.157;0.00366712;0.0229951
0.0585;300.155;0.00366483;0.0229951
0.0586;300.153;0.00366253;0.0229952
0.0587;300.151;0.00366023;0.0229952
0.0588;300.15;0.00365793;0.0229952
0.0589;300.148;0.00365563;0.0229953
0.059;300.146;0.00365333;0.0229953
0.0591;300.144;0.00365103;0.0229953
0.0592;300.143;0.00364873;0.0229953
0.0593;300.141;0.00364643;0.0229954
0.0594;300.139;0.00364413;0.0229954
0.0595;300.138;0.00364183;0.0229954
0.0596;300.136;0.00363953;0.0229954
0.0597;300.135;0.00363723;0.0229955
0.0598;300.133;0.00363493;0.0229955
0.0599;300.132;0.00363263;0.0229955
0.06;300.13;0.00363033;0.0229955
0.0601;300.129;0.00362803;0.0229955
0.0602;300.127;0.00362573;0.0229955
0.0603;300.126;0.00362343;0.0229956
0.0604;300.124;0.00362113;0.0229956
0.0605;300.123;0.00361883;0.0229956
0.0606;300.122;0.00361653;0.0229956
0.0607;300.12;0.00361423;0.0229956
0.0608;300.119;0.00361194;0.0229956
0.0609;300.117;0.00360964;0.0229956
0.061;300.116;0.00360734;0.0229957
0.0611;300.115;0.00360504;0.0229957
0.0612;300.114;0.00360274;0.0229957
0.0613;300.112;0.00360044;0.0229957
0.0614;300.111;0.00359814;0.0229957
0.0615;300.11;0.00359584;0.0229957
0.0616;300.108;0.00359354;0.0229957
0.0617;300.107;0.00359124;0.0229957
0.0618;300.106;0.00358894;0.0229957
0.0619;300.105;0.00358664;0.0229958
0.062;300.104;0.00358434;0.0229958
0.0621;300.103;0.00358204;0.0229958
0.0622;300.101;0.00357974;0.0229958
0.0623;300.1;0.00357744;0.0229958
0.0624;300.099;0.00357514;0.0229958
0.0625;300.098;0.00357284;0.0229958
0.0626;300.097;0.00357054;0.0229958
0.0627;300.096;0.00356824;0.0229958
0.0628;300.095;0.00356594;0.0229958
0.0629;300.094;0.00356364;0.0229958
0.063;300.093;0.00356135;0.0229958
0.0631;300.092;0.00355905;0.0229958
0.0632;300.091;0.00355674;0.0229958
0.0633;300.09;0.00355444;0.0229958
0.0634;300.089;0.00355215;0.0229959
0.0635;300.088;0.00354985;0.0229959
0.0636;300.087;0.00354755;0.0229959
0.0637;300.086;0.00354525;0.0229959
0.0638;300.085;0.00354295;0.0229959
0.0639;300.084;0.00354065;0.0229959
0.064;300.083;0.00353835;0.0229959
0.0641;300.082;0.00353605;0.0229959
0.0642;300.081;0.00353375;0.0229959
0.0643;300.081;0.00353145;0.0229959
0.0644;300.08;0.00352915;0.0229959
0.0645;300.079;0.00352685;0.0229959
0.0646;300.078;0.00352455;0.0229959
0.0647;300.077;0.00352225;0.0229959
0.0648;300.076;0.00351995;0.0229959
0.0649;300.076;0.00351765;0.0229959
0.065;300.075;0.00351535;0.0229959
0.0651;300.074;0.00351305;0.0229959
0.0652;300.073;0.00351075;0.0229959
0.0653;300.072;0.00350845;0.0229959
0.0654;300.072;0.00350615;0.0229959
0.0655;300.071;0.00350385;0.0229959
0.0656;300.07;0.00350156;0.0229959
0.0657;300.07;0.00349926;0.0229959
0.0658;300.069;0.00349696;0.0229958
0.0659;300.068;0.00349466;0.0229749
0.066;300.067;0.00349236;0.0229561
0.0661;300.067;0.00349006;0.0229921
0.0662;300.066;0.00348776;0.0229922
0.0663;300.065;0.00348547;0.0229928
0.0664;300.064;0.00348317;0.0229933
0.0665;300.064;0.00348087;0.0229937
0.0666;300.063;0.00347857;0.0229941
0.0667;300.062;0.00347627;0.0229943
0.0668;300.062;0.00347397;0.0229945
0.0669;300.061;0.00347167;0.0229947
0.067;300.06;0.00346937;0.0229948
0.0671;300.06;0.00346707;0.0229949
0.0672;300.059;0.00346477;0.0229951
0.0673;300.059;0.00346247;0.0229952
0.0674;300.058;0.00346017;0.0229952
0.0675;300.057;0.00345787;0.0229953
0.0676;300.057;0.00345557;0.0229954
0.0677;300.056;0.00345327;0.0229955
0.0678;300.056;0.00345097;0.0229956
0.0679;300.055;0.00344867;0.0229956
0.068;300.054;0.00344637;0.0229957
0.0681;300.054;0.00344407;0.0229957
0.0682;300.053;0.00344178;0.0229958
0.0683;300.053;0.00343948;0.0229958
0.0684;300.052;0.00343718;0.0229959
