Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0284;334.842;0.00435987;0.0229077
0.0285;334.621;0.00435758;0.0229079
0.0286;334.402;0.00435529;0.0229081
0.0287;334.184;0.004353;0.0229083
0.0288;333.967;0.00435071;0.0229085
0.0289;333.752;0.00434842;0.0229087
0.029;333.538;0.00434613;0.0229088
0.0291;333.326;0.00434384;0.022909
0.0292;333.114;0.00434154;0.0229091
0.0293;332.904;0.00433925;0.0229093
0.0294;332.696;0.00433696;0.0229094
0.0295;332.489;0.00433467;0.0229096
0.0296;332.283;0.00433238;0.0229097
0.0297;332.078;0.00433009;0.0229098
0.0298;331.875;0.0043278;0.02291
0.0299;331.673;0.00432551;0.0229101
0.03;331.472;0.00432322;0.0229102
0.0301;331.273;0.00432093;0.0229103
0.0302;331.074;0.00431863;0.0229105
0.0303;330.877;0.00431634;0.0229106
0.0304;330.682;0.00431405;0.0229107
0.0305;330.487;0.00431176;0.0229108
0.0306;330.294;0.00430947;0.0229109
0.0307;330.102;0.00430718;0.022911
0.0308;329.911;0.00430489;0.0229111
0.0309;329.722;0.0043026;0.0229112
0.031;329.533;0.00430031;0.0229113
0.0311;329.346;0.00429802;0.0229113
0.0312;329.16;0.00429572;0.0229114
0.0313;328.975;0.00429343;0.0229115
0.0314;328.792;0.00429114;0.0229116
0.0315;328.609;0.00428885;0.0229117
0.0316;328.428;0.00428656;0.0229117
0.0317;328.248;0.00428427;0.0229118
0.0318;328.069;0.00428198;0.0229119
0.0319;327.891;0.00427968;0.0229119
0.032;327.714;0.00427739;0.022912
0.0321;327.538;0.0042751;0.0229121
0.0322;327.364;0.00427281;0.0229121
0.0323;327.19;0.00427052;0.0229122
0.0324;327.018;0.00426823;0.0229123
0.0325;326.847;0.00426594;0.0229123
0.0326;326.677;0.00426365;0.0229124
0.0327;326.508;0.00426136;0.0229124
0.0328;326.34;0.00425906;0.0229125
0.0329;326.173;0.00425677;0.0229125
0.033;326.007;0.00425448;0.0229126
0.0331;325.842;0.00425219;0.0229126
0.0332;325.678;0.0042499;0.0229127
0.0333;325.516;0.00424761;0.0229126
0.0334;325.354;0.00424532;0.0229126
0.0335;325.193;0.00424303;0.0229126
0.0336;325.033;0.00424074;0.0229126
0.0337;324.875;0.00423844;0.0229126
0.0338;324.717;0.00423615;0.0229126
0.0339;324.56;0.00423386;0.0229126
0.034;324.405;0.00423157;0.0229126
0.0341;324.25;0.00422928;0.0229126
0.0342;324.096;0.00422699;0.0229126
0.0343;323.944;0.0042247;0.0229126
0.0344;323.792;0.0042224;0.0229126
0.0345;323.641;0.00422011;0.0229126
0.0346;323.491;0.00421782;0.0229126
0.0347;323.342;0.00421553;0.0229126
0.0348;323.194;0.00421324;0.0229126
0.0349;323.047;0.00421095;0.0229126
0.035;322.901;0.00420866;0.0229126
0.0351;322.756;0.00420637;0.0229126
