Date [s],Average:Temperature (Study 01 - Particles) [K],Max:Particle Z-Coordinate (Study 01 - Particles) [m],Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0175,611.817,0.00460888,0.0227378
0.0176,611.86,0.00460661,0.0227435
0.0177,611.903,0.00460433,0.022749
0.0178,611.945,0.00460206,0.0227544
0.0179,611.986,0.00459978,0.0227595
0.018,612.027,0.00459751,0.0227646
0.0181,612.066,0.00459523,0.0227695
0.0182,612.105,0.00459295,0.0227742
0.0183,612.144,0.00459068,0.0227788
0.0184,612.181,0.0045884,0.0227832
0.0185,612.218,0.00458612,0.0227875
0.0186,612.255,0.00458384,0.0227917
0.0187,612.29,0.00458156,0.0227958
0.0188,612.326,0.00457928,0.0227997
0.0189,612.36,0.004577,0.0228035
0.019,612.394,0.00457472,0.0228072
0.0191,612.427,0.00457244,0.0228108
0.0192,612.46,0.00457016,0.0228143
0.0193,612.492,0.00456788,0.0228176
0.0194,612.523,0.0045656,0.0228209
0.0195,612.555,0.00456331,0.0228241
0.0196,612.585,0.00456103,0.0228271
0.0197,612.615,0.00455875,0.0228301
0.0198,612.644,0.00455647,0.022833
0.0199,612.673,0.00455418,0.0228358
0.02,612.702,0.0045519,0.0228385
0.0201,612.73,0.00454961,0.0228411
0.0202,612.757,0.00454733,0.0228437
0.0203,612.785,0.00454504,0.0228461
0.0204,612.811,0.00454276,0.0228485
0.0205,612.837,0.00454048,0.0228509
0.0206,612.863,0.00453819,0.0228531
0.0207,612.888,0.00453591,0.0228553
0.0208,612.913,0.00453362,0.0228574
0.0209,612.938,0.00453133,0.0228595
0.021,612.962,0.00452905,0.0228615
0.0211,612.986,0.00452676,0.0228634
0.0212,613.009,0.00452447,0.0228653
0.0213,613.032,0.00452219,0.0228671
0.0214,613.054,0.0045199,0.0228688
0.0215,613.077,0.00451761,0.0228705
0.0216,613.099,0.00451533,0.0228722
0.0217,613.12,0.00451304,0.0228738
0.0218,613.141,0.00451075,0.0228753
0.0219,613.162,0.00450846,0.0228769
0.022,613.183,0.00450618,0.0228783
0.0221,613.203,0.00450389,0.0228797
0.0222,613.223,0.0045016,0.0228811
0.0223,613.242,0.00449931,0.0228824
0.0224,613.261,0.00449702,0.0228836
0.0225,613.28,0.00449474,0.0228848
0.0226,613.299,0.00449245,0.0228859
0.0227,613.317,0.00449016,0.022887
0.0228,613.335,0.00448787,0.0228881
0.0229,613.353,0.00448558,0.0228891
0.023,613.37,0.00448329,0.0228901
0.0231,613.387,0.004481,0.0228911
0.0232,613.404,0.00447871,0.0228921
0.0233,613.421,0.00447643,0.022893
0.0234,613.437,0.00447414,0.0228939
0.0235,613.453,0.00447185,0.0228947
0.0236,613.469,0.00446956,0.0228956
0.0237,613.485,0.00446727,0.0228964
0.0238,613.501,0.00446498,0.0228972
0.0239,613.516,0.00446269,0.0228979
0.024,613.531,0.0044604,0.0228987
0.0241,613.545,0.00445811,0.0228994
0.0242,613.56,0.00445582,0.0229001
0.0243,613.574,0.00445353,0.0229007
0.0244,613.589,0.00445124,0.0229014
0.0245,613.602,0.00444895,0.022902
0.0246,613.616,0.00444666,0.0229026
0.0247,613.63,0.00444437,0.0229032
0.0248,613.643,0.00444208,0.0229038
0.0249,613.656,0.00443979,0.0229044
0.025,613.669,0.0044375,0.0229049
0.0251,613.682,0.0044352,0.0229054
0.0252,613.694,0.00443292,0.0229059
0.0253,613.707,0.00443062,0.0229064
0.0254,613.719,0.00442833,0.0229069
0.0255,613.731,0.00442604,0.0229074
0.0256,613.743,0.00442375,0.0229078
0.0257,613.755,0.00442146,0.0229083
0.0258,613.766,0.00441917,0.0229087
0.0259,613.777,0.00441688,0.0229091
0.026,613.789,0.00441459,0.0229095
0.0261,613.8,0.0044123,0.0229099
0.0262,613.811,0.00441001,0.0229103
0.0263,613.821,0.00440772,0.0229106
0.0264,613.832,0.00440542,0.022911
0.0265,613.842,0.00440313,0.0229113
0.0266,613.853,0.00440084,0.0229116
0.0267,613.863,0.00439855,0.022912
0.0268,613.873,0.00439626,0.0229123
0.0269,613.883,0.00439397,0.0229126
0.027,613.892,0.00439168,0.0229129
0.0271,613.902,0.00438939,0.0229131
0.0272,613.911,0.0043871,0.0229134
0.0273,613.921,0.0043848,0.0229137
0.0274,613.93,0.00438251,0.0229139
0.0275,613.939,0.00438022,0.0229142
0.0276,613.948,0.00437793,0.0229144
0.0277,613.957,0.00437564,0.0229147
0.0278,613.965,0.00437335,0.0229149
0.0279,613.974,0.00437105,0.0229151
0.028,613.982,0.00436876,0.0229153
0.0281,613.991,0.00436647,0.0229155
0.0282,613.999,0.00436418,0.0229157
0.0283,614.007,0.00436189,0.0229159
0.0284,614.015,0.0043596,0.0229161
0.0285,614.023,0.00435731,0.0229163
0.0286,614.031,0.00435501,0.0229165
0.0287,614.038,0.00435272,0.0229167
0.0288,614.046,0.00435043,0.0229168
0.0289,614.053,0.00434814,0.022917
0.029,614.061,0.00434585,0.0229171
0.0291,614.068,0.00434356,0.0229173
0.0292,614.075,0.00434126,0.0229174
0.0293,614.082,0.00433897,0.0229176
0.0294,614.089,0.00433668,0.0229177
0.0295,614.096,0.00433439,0.0229179
0.0296,614.103,0.0043321,0.022918
0.0297,614.11,0.0043298,0.0229181
0.0298,614.116,0.00432751,0.0229182
0.0299,614.123,0.00432522,0.0229184
0.03,614.129,0.00432293,0.0229185
0.0301,614.136,0.00432064,0.0229186
0.0302,614.142,0.00431835,0.0229187
0.0303,614.148,0.00431605,0.0229188
0.0304,614.154,0.00431376,0.0229189
0.0305,614.16,0.00431147,0.022919
0.0306,614.166,0.00430918,0.0229191
0.0307,614.172,0.00430689,0.0229192
0.0308,614.178,0.00430459,0.0229193
0.0309,614.183,0.0043023,0.0229194
0.031,614.189,0.00430001,0.0229194
0.0311,614.195,0.00429772,0.0229195
0.0312,614.2,0.00429543,0.0229196
0.0313,614.205,0.00429313,0.0229197
0.0314,614.211,0.00429084,0.0229198
0.0315,614.216,0.00428855,0.0229198
0.0316,614.221,0.00428626,0.0229199
0.0317,614.226,0.00428397,0.02292
0.0318,614.231,0.00428167,0.02292
0.0319,614.236,0.00427938,0.0229201
0.032,614.241,0.00427709,0.0229202
0.0321,614.246,0.0042748,0.0229202
0.0322,614.251,0.00427251,0.0229203
0.0323,614.256,0.00427021,0.0229203
0.0324,614.26,0.00426792,0.0229204
0.0325,614.265,0.00426563,0.0229204
0.0326,614.269,0.00426334,0.0229205
0.0327,614.274,0.00426105,0.0229205
0.0328,614.278,0.00425875,0.0229206
0.0329,614.283,0.00425646,0.0229206
0.033,614.287,0.00425417,0.0229207
0.0331,614.291,0.00425188,0.0229207
0.0332,614.296,0.00424959,0.0229208
0.0333,614.3,0.00424729,0.0229207
0.0334,614.304,0.004245,0.0229207
0.0335,614.307,0.00424271,0.0229206
0.0336,614.311,0.00424042,0.0229206
0.0337,614.315,0.00423813,0.0229206
0.0338,614.319,0.00423583,0.0229205
0.0339,614.323,0.00423354,0.0229205
0.034,614.326,0.00423125,0.0229205
0.0341,614.33,0.00422896,0.0229204
0.0342,614.334,0.00422666,0.0229204
0.0343,614.337,0.00422437,0.0229204
0.0344,614.341,0.00422208,0.0229203
0.0345,614.344,0.00421979,0.0229203
0.0346,614.348,0.0042175,0.0229203
0.0347,614.351,0.00421521,0.0229202
0.0348,614.354,0.00421291,0.0229202
0.0349,614.358,0.00421062,0.0229202
0.035,614.361,0.00420833,0.0229202
0.0351,614.364,0.00420604,0.0229201
0.0352,614.367,0.00420374,0.0229201
0.0353,614.37,0.00420145,0.0229201
0.0354,614.374,0.00419916,0.0229201
0.0355,614.377,0.00419687,0.02292
0.0356,614.38,0.00419458,0.02292
0.0357,614.383,0.00419228,0.02292
0.0358,614.386,0.00418999,0.02292
0.0359,614.389,0.0041877,0.02292
0.036,614.391,0.00418541,0.02292
0.0361,614.394,0.00418312,0.0229199
0.0362,614.397,0.00418083,0.0229199
0.0363,614.4,0.00417853,0.0229199
0.0364,614.403,0.00417624,0.0229199
0.0365,614.405,0.00417395,0.0229199
0.0366,614.408,0.00417166,0.0229199
0.0367,614.411,0.00416936,0.0229198
0.0368,614.413,0.00416707,0.0229198
0.0369,614.416,0.00416478,0.0229198
0.037,614.418,0.00416249,0.0229198
0.0371,614.421,0.0041602,0.0229198
0.0372,614.423,0.00415791,0.0229198
0.0373,614.426,0.00415561,0.0229198
0.0374,614.428,0.00415332,0.0229197
0.0375,614.431,0.00415103,0.0229197
0.0376,614.433,0.00414874,0.0229197
0.0377,614.435,0.00414644,0.0229197
0.0378,614.438,0.00414415,0.0229197
0.0379,614.44,0.00414186,0.0229197
0.038,614.442,0.00413957,0.0229197
0.0381,614.444,0.00413728,0.0229197
0.0382,614.447,0.00413499,0.0229197
0.0383,614.449,0.00413269,0.0229197
0.0384,614.451,0.0041304,0.0229196
0.0385,614.453,0.00412811,0.0229196
0.0386,614.455,0.00412582,0.0229196
0.0387,614.457,0.00412352,0.0229196
0.0388,614.459,0.00412123,0.0229196
0.0389,614.461,0.00411894,0.0229196
0.039,614.463,0.00411665,0.0229196
0.0391,614.465,0.00411436,0.0229196
0.0392,614.467,0.00411207,0.0229196
0.0393,614.469,0.00410977,0.0229196
0.0394,614.471,0.00410748,0.0229196
0.0395,614.473,0.00410519,0.0229196
0.0396,614.475,0.0041029,0.0229196
0.0397,614.476,0.00410061,0.0229196
0.0398,614.478,0.00409831,0.0229195
0.0399,614.48,0.00409602,0.0229195
0.04,614.482,0.00409373,0.0229195
0.0401,614.483,0.00409144,0.0229195
0.0402,614.485,0.00408915,0.0229195
0.0403,614.487,0.00408685,0.0229195
0.0404,614.488,0.00408456,0.0229195
0.0405,614.49,0.00408227,0.0229195
0.0406,614.492,0.00407998,0.0229195
0.0407,614.493,0.00407769,0.0229195
0.0408,614.495,0.00407539,0.0229195
0.0409,614.496,0.0040731,0.0229195
0.041,614.498,0.00407081,0.0229195
0.0411,614.499,0.00406852,0.0229195
0.0412,614.501,0.00406623,0.0229195
0.0413,614.502,0.00406393,0.0229195
0.0414,614.504,0.00406164,0.0229195
0.0415,614.505,0.00405935,0.0229195
0.0416,614.507,0.00405706,0.0229195
0.0417,614.508,0.00405477,0.0229195
0.0418,614.51,0.00405248,0.0229195
0.0419,614.511,0.00405018,0.0229195
0.042,614.512,0.00404789,0.0229195
0.0421,614.514,0.0040456,0.0229195
0.0422,614.515,0.00404331,0.0229195
0.0423,614.516,0.00404101,0.0229195
0.0424,614.518,0.00403872,0.0229194
0.0425,614.519,0.00403643,0.0229194
0.0426,614.52,0.00403414,0.0229194
0.0427,614.521,0.00403185,0.0229194
0.0428,614.523,0.00402956,0.0229194
0.0429,614.524,0.00402726,0.0229194
0.043,614.525,0.00402497,0.0229194
0.0431,614.526,0.00402268,0.0229194
0.0432,614.527,0.00402039,0.0229194
0.0433,614.529,0.0040181,0.0229194
0.0434,614.53,0.0040158,0.0229194
0.0435,614.531,0.00401351,0.0229194
0.0436,614.532,0.00401122,0.0229194
0.0437,614.533,0.00400893,0.0229194
0.0438,614.534,0.00400664,0.0229194
0.0439,614.535,0.00400434,0.0229194
0.044,614.536,0.00400205,0.0229194
0.0441,614.537,0.00399976,0.0229194
0.0442,614.538,0.00399747,0.0229194
0.0443,614.539,0.00399518,0.0229193
0.0444,614.54,0.00399288,0.0229193
0.0445,614.541,0.00399059,0.0229193
0.0446,614.542,0.0039883,0.0229192
0.0447,614.543,0.00398601,0.0229192
0.0448,614.544,0.00398372,0.0229192
0.0449,614.545,0.00398142,0.0229192
0.045,614.546,0.00397913,0.0229191
0.0451,614.547,0.00397684,0.0229191
0.0452,614.547,0.00397455,0.0229191
0.0453,614.548,0.00397226,0.0229191
0.0454,614.549,0.00396997,0.022919
0.0455,614.55,0.00396767,0.022919
0.0456,614.551,0.00396538,0.022919
0.0457,614.552,0.00396309,0.022919
0.0458,614.552,0.0039608,0.0229189
0.0459,614.553,0.00395851,0.0229189
0.046,614.554,0.00395621,0.0229189
0.0461,614.555,0.00395392,0.0229189
0.0462,614.556,0.00395163,0.0229189
0.0463,614.556,0.00394934,0.0229188
0.0464,614.557,0.00394705,0.0229188
0.0465,614.558,0.00394475,0.0229188
0.0466,614.559,0.00394246,0.0229188
0.0467,614.559,0.00394017,0.0229188
0.0468,614.56,0.00393788,0.0229188
0.0469,614.561,0.00393559,0.0229187
0.047,614.562,0.0039333,0.0229187
0.0471,614.562,0.003931,0.0229187
0.0472,614.563,0.00392871,0.0229187
0.0473,614.564,0.00392642,0.0229187
0.0474,614.564,0.00392413,0.0229187
0.0475,614.565,0.00392184,0.0229187
0.0476,614.566,0.00391954,0.0229186
0.0477,614.566,0.00391725,0.0229186
0.0478,614.567,0.00391496,0.0229186
0.0479,614.568,0.00391267,0.0229186
0.048,614.568,0.00391038,0.0229186
0.0481,614.569,0.00390808,0.0229186
0.0482,614.57,0.00390579,0.0229186
0.0483,614.57,0.0039035,0.0229186
0.0484,614.571,0.00390121,0.0229186
0.0485,614.571,0.00389892,0.0229185
0.0486,614.572,0.00389663,0.0229185
0.0487,614.572,0.00389433,0.0229185
0.0488,614.573,0.00389204,0.0229185
0.0489,614.574,0.00388975,0.0229185
0.049,614.574,0.00388746,0.0229185
0.0491,614.575,0.00388517,0.0229185
0.0492,614.575,0.00388287,0.0229185
0.0493,614.576,0.00388058,0.0229185
0.0494,614.576,0.00387829,0.0229185
0.0495,614.577,0.003876,0.0229185
0.0496,614.577,0.00387371,0.0229185
0.0497,614.578,0.00387141,0.0229185
0.0498,614.578,0.00386912,0.0229184
0.0499,614.579,0.00386683,0.0229184
0.05,614.579,0.00386454,0.0229184
0.0501,614.58,0.00386225,0.0229184
0.0502,614.58,0.00385996,0.0229184
0.0503,614.581,0.00385766,0.0229184
0.0504,614.581,0.00385537,0.0229184
0.0505,614.582,0.00385308,0.0229184
0.0506,614.582,0.00385079,0.0229184
0.0507,614.583,0.0038485,0.0229184
0.0508,614.583,0.00384621,0.0229184
0.0509,614.584,0.00384391,0.0229184
0.051,614.584,0.00384162,0.0229184
0.0511,614.585,0.00383933,0.0229184
0.0512,614.585,0.00383704,0.0229184
0.0513,614.585,0.00383475,0.0229184
0.0514,614.586,0.00383245,0.0229184
0.0515,614.586,0.00383016,0.0229184
0.0516,614.587,0.00382787,0.0229184
0.0517,614.587,0.00382558,0.0229184
0.0518,614.587,0.00382329,0.0229184
0.0519,614.588,0.00382099,0.0229183
0.052,614.588,0.0038187,0.0229183
0.0521,614.589,0.00381641,0.0229183
0.0522,614.589,0.00381412,0.0229183
0.0523,614.589,0.00381183,0.0229183
0.0524,614.59,0.00380954,0.0229183
0.0525,614.59,0.00380724,0.0229183
0.0526,614.59,0.00380495,0.0229183
0.0527,614.591,0.00380266,0.0229183
0.0528,614.591,0.00380037,0.0229183
0.0529,614.591,0.00379808,0.0229183
0.053,614.592,0.00379579,0.0229183
0.0531,614.592,0.00379349,0.0229183
0.0532,614.592,0.0037912,0.0229183
0.0533,614.593,0.00378891,0.0229183
0.0534,614.593,0.00378662,0.0229183
0.0535,614.593,0.00378433,0.0229183
0.0536,614.594,0.00378203,0.0229183
0.0537,614.594,0.00377974,0.0229183
0.0538,614.594,0.00377745,0.0229183
0.0539,614.595,0.00377516,0.0229183
0.054,614.595,0.00377287,0.0229183
0.0541,614.595,0.00377057,0.0229183
0.0542,614.596,0.00376828,0.0229183
0.0543,614.596,0.00376599,0.0229183
0.0544,614.596,0.0037637,0.0229183
0.0545,614.596,0.00376141,0.0229183
0.0546,614.597,0.00375912,0.0229183
0.0547,614.597,0.00375682,0.0229183
0.0548,614.597,0.00375453,0.0229183
0.0549,614.598,0.00375224,0.0229183
0.055,614.598,0.00374995,0.0229183
0.0551,614.598,0.00374766,0.0229183
0.0552,614.598,0.00374536,0.0229184
0.0553,614.599,0.00374307,0.0229184
0.0554,614.599,0.00374078,0.0229184
0.0555,614.599,0.00373849,0.0229185
0.0556,614.6,0.0037362,0.0229185
0.0557,614.6,0.00373391,0.0229185
0.0558,614.6,0.00373161,0.0229186
0.0559,614.601,0.00372932,0.0229186
0.056,614.601,0.00372703,0.0229186
0.0561,614.601,0.00372474,0.0229187
0.0562,614.601,0.00372244,0.0229187
0.0563,614.602,0.00372015,0.0229187
0.0564,614.602,0.00371786,0.0229187
0.0565,614.602,0.00371557,0.0229188
0.0566,614.602,0.00371328,0.0229188
0.0567,614.603,0.00371099,0.0229188
0.0568,614.603,0.00370869,0.0229188
0.0569,614.603,0.0037064,0.0229189
0.057,614.603,0.00370411,0.0229189
0.0571,614.604,0.00370182,0.0229189
0.0572,614.604,0.00369953,0.0229189
0.0573,614.604,0.00369724,0.0229189
0.0574,614.604,0.00369494,0.022919
0.0575,614.604,0.00369265,0.022919
0.0576,614.605,0.00369036,0.022919
0.0577,614.605,0.00368807,0.022919
0.0578,614.605,0.00368577,0.022919
0.0579,614.605,0.00368348,0.0229191
0.058,614.605,0.00368119,0.0229191
0.0581,614.606,0.0036789,0.0229191
0.0582,614.606,0.00367661,0.0229191
0.0583,614.606,0.00367432,0.0229191
0.0584,614.606,0.00367202,0.0229191
0.0585,614.606,0.00366973,0.0229191
0.0586,614.607,0.00366744,0.0229192
0.0587,614.607,0.00366515,0.0229192
0.0588,614.607,0.00366286,0.0229192
0.0589,614.607,0.00366056,0.0229192
0.059,614.607,0.00365827,0.0229192
0.0591,614.607,0.00365598,0.0229192
0.0592,614.608,0.00365369,0.0229192
0.0593,614.608,0.0036514,0.0229192
0.0594,614.608,0.0036491,0.0229192
0.0595,614.608,0.00364681,0.0229193
0.0596,614.608,0.00364452,0.0229193
0.0597,614.608,0.00364223,0.0229193
0.0598,614.608,0.00363994,0.0229193
0.0599,614.609,0.00363765,0.0229193
0.06,614.609,0.00363535,0.0229193
0.0601,614.609,0.00363306,0.0229193
0.0602,614.609,0.00363077,0.0229193
0.0603,614.609,0.00362848,0.0229193
0.0604,614.609,0.00362618,0.0229193
0.0605,614.609,0.00362389,0.0229193
0.0606,614.61,0.0036216,0.0229194
0.0607,614.61,0.00361931,0.0229194
0.0608,614.61,0.00361702,0.0229194
0.0609,614.61,0.00361473,0.0229194
0.061,614.61,0.00361243,0.0229194
0.0611,614.61,0.00361014,0.0229194
0.0612,614.61,0.00360785,0.0229194
0.0613,614.61,0.00360556,0.0229194
0.0614,614.61,0.00360327,0.0229194
0.0615,614.611,0.00360097,0.0229194
0.0616,614.611,0.00359868,0.0229194
0.0617,614.611,0.00359639,0.0229194
0.0618,614.611,0.0035941,0.0229194
0.0619,614.611,0.00359181,0.0229194
0.062,614.611,0.00358951,0.0229194
0.0621,614.611,0.00358722,0.0229194
0.0622,614.611,0.00358493,0.0229194
0.0623,614.611,0.00358264,0.0229194
0.0624,614.612,0.00358035,0.0229194
0.0625,614.612,0.00357805,0.0229195
0.0626,614.612,0.00357576,0.0229195
0.0627,614.612,0.00357347,0.0229195
0.0628,614.612,0.00357118,0.0229195
0.0629,614.612,0.00356889,0.0229195
0.063,614.612,0.0035666,0.0229195
0.0631,614.612,0.0035643,0.0229195
0.0632,614.612,0.00356201,0.0229195
0.0633,614.612,0.00355972,0.0229195
0.0634,614.612,0.00355743,0.0229195
0.0635,614.613,0.00355514,0.0229195
0.0636,614.613,0.00355284,0.0229195
0.0637,614.613,0.00355055,0.0229195
0.0638,614.613,0.00354826,0.0229195
0.0639,614.613,0.00354597,0.0229195
0.064,614.613,0.00354368,0.0229195
0.0641,614.613,0.00354138,0.0229195
0.0642,614.613,0.00353909,0.0229195
0.0643,614.613,0.0035368,0.0229195
0.0644,614.613,0.00353451,0.0229195
0.0645,614.613,0.00353222,0.0229195
0.0646,614.613,0.00352992,0.0229195
0.0647,614.613,0.00352763,0.0229195
0.0648,614.614,0.00352534,0.0229195
0.0649,614.614,0.00352305,0.0229195
0.065,614.614,0.00352076,0.0229195
0.0651,614.614,0.00351846,0.0229195
0.0652,614.614,0.00351617,0.0229195
0.0653,614.614,0.00351388,0.0229195
0.0654,614.614,0.00351159,0.0229195
0.0655,614.614,0.0035093,0.0229195
0.0656,614.614,0.00350701,0.0229195
0.0657,614.614,0.00350471,0.0229195
0.0658,614.614,0.00350242,0.0229195
0.0659,614.614,0.00350013,0.0229195
0.066,614.614,0.00349784,0.0229196
0.0661,614.615,0.00349554,0.0229196
0.0662,614.615,0.00349325,0.0229197
0.0663,614.615,0.00349096,0.0229198
0.0664,614.615,0.00348867,0.0229198
0.0665,614.615,0.00348638,0.0229199
0.0666,614.615,0.00348409,0.0229199
0.0667,614.615,0.00348179,0.02292
0.0668,614.615,0.0034795,0.02292
0.0669,614.616,0.00347721,0.02292
0.067,614.616,0.00347492,0.0229201
0.0671,614.616,0.00347262,0.0229201
0.0672,614.616,0.00347033,0.0229202
0.0673,614.616,0.00346804,0.0229202
0.0674,614.616,0.00346575,0.0229202
0.0675,614.616,0.00346346,0.0229203
0.0676,614.616,0.00346116,0.0229203
0.0677,614.616,0.00345887,0.0229203
0.0678,614.616,0.00345658,0.0229204
