Date [s],Average:Temperature (Study 01 - Particles) [K]
0,-1.#IND
0.05,0.507541
0.1,0.27492
0.15,0.165039
0.2,0.113133
0.25,0.0886158
0.3,0.0770347
0.35,0.0715642
0.4,0.06898
0.45,0.0677594
0.5,0.0671828
0.55,0.0669105
0.6,0.0667818
0.65,0.0667211
0.7,0.0666924
0.75,0.0666788
0.8,0.0666724
0.85,0.0666694
0.9,0.0666679
0.95,0.0666673
1,0.066667
1.05,0.0666668
1.1,0.0666667
1.15,0.0666667
1.2,0.0666667
1.25,0.0666667
1.3,0.0666667
1.35,0.0666667
1.4,0.0666667
1.45,0.0666667
1.5,0.0666667
1.55,0.0666667
1.6,0.0666667
1.65,0.0666667
1.7,0.0666667
1.75,0.0666667
1.8,0.0666667
1.85,0.0666667
1.9,0.0666667
1.95,0.0666667
2,0.0666667
2.05,0.0666667
2.1,0.0666667
2.15,0.0666667
2.2,0.0666667
2.25,0.0666667
2.3,0.0666667
2.35,0.0666667
2.4,0.0666667
2.45,0.0666667
2.5,0.0666667
2.55,0.0666667
2.6,0.0666667
2.65,0.0666667
2.7,0.0666667
2.75,0.0666667
2.8,0.0666667
2.85,0.0666667
2.9,0.0666667
2.95,0.0666667
3,0.0666667
3.05,0.0666667
3.1,0.0666667
3.15,0.0666667
3.2,0.0666667
3.25,0.0666667
3.3,0.0666667
3.35,0.0666667
3.4,0.0666667
3.45,0.0666667
3.5,0.0666667
3.55,0.0666667
3.6,0.0666667
3.65,0.0666667
3.7,0.0666667
3.75,0.0666667
3.8,0.0666667
3.85,0.0666667
3.9,0.0666667
3.95,0.0666667
4,0.0666667
4.05,0.0666667
4.1,0.0666667
4.15,0.0666667
4.2,0.0666667
4.25,0.0666667
4.3,0.0666667
4.35,0.0666667
4.4,0.0666667
4.45,0.0666667
4.5,0.0666667
4.55,0.0666667
4.6,0.0666667
4.65,0.0666667
4.7,0.0666667
4.75,0.0666667
4.8,0.0666667
4.85,0.0666667
4.9,0.0666667
4.95,0.0666667
5,0.0666667
