Date [s],Average:Temperature (Study 01 - Particles) [K],Max:Particle Z-Coordinate (Study 01 - Particles) [m],Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0109,376.621,0.00475618,0.0214878
0.011,375.95,0.00475403,0.0215314
0.0111,375.288,0.00475187,0.0215737
0.0112,374.634,0.00474971,0.0216147
0.0113,373.988,0.00474755,0.0216543
0.0114,373.352,0.00474538,0.0216927
0.0115,372.723,0.00474321,0.0217299
0.0116,372.103,0.00474103,0.0217661
0.0117,371.492,0.00473886,0.0218011
0.0118,370.888,0.00473667,0.0218351
0.0119,370.292,0.00473449,0.021868
0.012,369.705,0.0047323,0.0219
0.0121,369.124,0.00473011,0.021931
0.0122,368.552,0.00472791,0.0219611
0.0123,367.988,0.00472572,0.0219903
0.0124,367.431,0.00472352,0.0220186
0.0125,366.881,0.00472131,0.022046
0.0126,366.339,0.00471911,0.0220726
0.0127,365.804,0.0047169,0.0220984
0.0128,365.276,0.00471469,0.0221235
0.0129,364.756,0.00471247,0.0221478
0.013,364.243,0.00471026,0.0221713
0.0131,363.736,0.00470804,0.0221941
0.0132,363.236,0.00470582,0.0222163
0.0133,362.744,0.0047036,0.0222377
0.0134,362.257,0.00470137,0.0222586
0.0135,361.778,0.00469914,0.0222788
0.0136,361.305,0.00469692,0.0222983
0.0137,360.838,0.00469469,0.0223173
0.0138,360.378,0.00469245,0.0223358
0.0139,359.924,0.00469022,0.0223536
0.014,359.476,0.00468798,0.0223709
0.0141,359.034,0.00468574,0.0223877
0.0142,358.599,0.0046835,0.022404
0.0143,358.169,0.00468126,0.0224198
0.0144,357.746,0.00467902,0.0224351
0.0145,357.328,0.00467678,0.02245
0.0146,356.916,0.00467453,0.0224644
0.0147,356.509,0.00467228,0.0224783
0.0148,356.108,0.00467003,0.0224919
0.0149,355.713,0.00466779,0.022505
0.015,355.323,0.00466553,0.0225177
0.0151,354.939,0.00466328,0.0225301
0.0152,354.56,0.00466103,0.022542
0.0153,354.186,0.00465877,0.0225537
0.0154,353.817,0.00465652,0.0225649
0.0155,353.453,0.00465426,0.0225758
0.0156,353.095,0.004652,0.0225864
0.0157,352.741,0.00464974,0.0225967
0.0158,352.392,0.00464748,0.0226066
0.0159,352.048,0.00464522,0.0226163
0.016,351.709,0.00464296,0.0226256
0.0161,351.375,0.0046407,0.0226347
0.0162,351.045,0.00463843,0.0226435
0.0163,350.72,0.00463617,0.022652
0.0164,350.399,0.0046339,0.0226603
0.0165,350.083,0.00463164,0.0226683
0.0166,349.771,0.00462937,0.0226761
0.0167,349.464,0.0046271,0.0226836
0.0168,349.161,0.00462483,0.0226909
0.0169,348.862,0.00462256,0.022698
0.017,348.567,0.00462029,0.0227049
0.0171,348.276,0.00461802,0.0227115
0.0172,347.99,0.00461575,0.022718
0.0173,347.707,0.00461348,0.0227242
0.0174,347.428,0.0046112,0.0227303
0.0175,347.154,0.00460893,0.0227362
0.0176,346.883,0.00460666,0.0227419
0.0177,346.616,0.00460438,0.0227474
0.0178,346.352,0.00460211,0.0227528
0.0179,346.093,0.00459983,0.022758
0.018,345.837,0.00459756,0.0227631
0.0181,345.584,0.00459528,0.0227679
0.0182,345.335,0.004593,0.0227727
0.0183,345.09,0.00459073,0.0227773
0.0184,344.848,0.00458845,0.0227817
0.0185,344.609,0.00458617,0.0227861
0.0186,344.374,0.00458389,0.0227903
0.0187,344.142,0.00458161,0.0227943
0.0188,343.913,0.00457933,0.0227983
0.0189,343.688,0.00457705,0.0228021
0.019,343.466,0.00457477,0.0228058
0.0191,343.247,0.00457249,0.0228094
0.0192,343.03,0.00457021,0.0228129
0.0193,342.817,0.00456793,0.0228162
0.0194,342.607,0.00456565,0.0228195
0.0195,342.4,0.00456336,0.0228227
0.0196,342.196,0.00456108,0.0228257
0.0197,341.995,0.0045588,0.0228287
0.0198,341.796,0.00455652,0.0228316
0.0199,341.6,0.00455423,0.0228344
0.02,341.407,0.00455195,0.0228371
0.0201,341.217,0.00454967,0.0228398
0.0202,341.03,0.00454738,0.0228423
0.0203,340.845,0.0045451,0.0228448
0.0204,340.663,0.00454281,0.0228472
0.0205,340.483,0.00454053,0.0228495
0.0206,340.306,0.00453824,0.0228518
0.0207,340.131,0.00453596,0.022854
0.0208,339.959,0.00453367,0.0228561
0.0209,339.789,0.00453139,0.0228582
0.021,339.622,0.0045291,0.0228602
0.0211,339.456,0.00452681,0.0228621
0.0212,339.294,0.00452453,0.022864
0.0213,339.133,0.00452224,0.0228658
0.0214,338.975,0.00451996,0.0228676
0.0215,338.819,0.00451767,0.0228693
0.0216,338.665,0.00451538,0.0228709
0.0217,338.514,0.00451309,0.0228725
0.0218,338.365,0.00451081,0.0228741
0.0219,338.217,0.00450852,0.0228756
0.022,338.072,0.00450623,0.0228771
0.0221,337.929,0.00450394,0.0228785
0.0222,337.788,0.00450166,0.0228799
0.0223,337.649,0.00449937,0.0228812
0.0224,337.511,0.00449708,0.0228825
0.0225,337.376,0.00449479,0.0228837
0.0226,337.243,0.0044925,0.0228849
0.0227,337.111,0.00449021,0.0228861
0.0228,336.982,0.00448793,0.0228872
0.0229,336.854,0.00448564,0.0228883
0.023,336.728,0.00448335,0.0228893
0.0231,336.604,0.00448106,0.0228904
0.0232,336.481,0.00447877,0.0228914
0.0233,336.361,0.00447648,0.0228923
0.0234,336.242,0.00447419,0.0228933
0.0235,336.124,0.0044719,0.0228942
0.0236,336.009,0.00446961,0.0228951
0.0237,335.895,0.00446732,0.0228959
0.0238,335.782,0.00446503,0.0228967
0.0239,335.671,0.00446274,0.0228975
0.024,335.562,0.00446045,0.0228983
0.0241,335.454,0.00445816,0.0228991
0.0242,335.348,0.00445587,0.0228998
0.0243,335.244,0.00445358,0.0229005
0.0244,335.14,0.00445129,0.0229012
0.0245,335.039,0.004449,0.0229019
0.0246,334.938,0.00444671,0.0229025
0.0247,334.84,0.00444442,0.0229031
0.0248,334.742,0.00444213,0.0229037
0.0249,334.646,0.00443984,0.0229043
0.025,334.551,0.00443755,0.0229049
0.0251,334.458,0.00443526,0.0229055
0.0252,334.366,0.00443297,0.022906
0.0253,334.275,0.00443068,0.0229065
0.0254,334.186,0.00442839,0.022907
0.0255,334.097,0.0044261,0.0229075
0.0256,334.011,0.00442381,0.022908
0.0257,333.925,0.00442152,0.0229084
0.0258,333.84,0.00441923,0.0229089
0.0259,333.757,0.00441694,0.0229093
0.026,333.675,0.00441464,0.0229097
0.0261,333.594,0.00441235,0.0229101
0.0262,333.514,0.00441006,0.0229105
0.0263,333.435,0.00440777,0.0229109
0.0264,333.358,0.00440548,0.0229113
0.0265,333.281,0.00440319,0.0229116
0.0266,333.206,0.0044009,0.022912
0.0267,333.132,0.00439861,0.0229123
0.0268,333.058,0.00439631,0.0229127
0.0269,332.986,0.00439402,0.022913
0.027,332.915,0.00439173,0.0229133
0.0271,332.845,0.00438944,0.0229136
0.0272,332.775,0.00438715,0.0229139
0.0273,332.707,0.00438486,0.0229141
0.0274,332.64,0.00438257,0.0229144
0.0275,332.574,0.00438028,0.0229147
0.0276,332.508,0.00437798,0.0229149
0.0277,332.444,0.00437569,0.0229152
0.0278,332.38,0.0043734,0.0229154
0.0279,332.318,0.00437111,0.0229157
0.028,332.256,0.00436882,0.0229159
0.0281,332.195,0.00436653,0.0229161
0.0282,332.135,0.00436424,0.0229163
0.0283,332.076,0.00436194,0.0229165
0.0284,332.018,0.00435965,0.0229167
0.0285,331.96,0.00435736,0.0229169
0.0286,331.904,0.00435507,0.0229171
0.0287,331.848,0.00435278,0.0229173
0.0288,331.793,0.00435049,0.0229175
0.0289,331.738,0.00434819,0.0229176
0.029,331.685,0.0043459,0.0229178
0.0291,331.632,0.00434361,0.022918
0.0292,331.58,0.00434132,0.0229181
0.0293,331.529,0.00433903,0.0229183
0.0294,331.478,0.00433673,0.0229184
0.0295,331.428,0.00433444,0.0229185
0.0296,331.379,0.00433215,0.0229187
0.0297,331.331,0.00432986,0.0229188
0.0298,331.283,0.00432757,0.0229189
0.0299,331.236,0.00432527,0.0229191
0.03,331.19,0.00432298,0.0229192
0.0301,331.144,0.00432069,0.0229193
0.0302,331.099,0.0043184,0.0229194
0.0303,331.054,0.00431611,0.0229195
0.0304,331.011,0.00431382,0.0229196
0.0305,330.967,0.00431152,0.0229197
0.0306,330.925,0.00430923,0.0229198
0.0307,330.883,0.00430694,0.0229199
0.0308,330.841,0.00430465,0.02292
0.0309,330.801,0.00430235,0.0229201
0.031,330.76,0.00430006,0.0229202
0.0311,330.721,0.00429777,0.0229203
0.0312,330.682,0.00429548,0.0229204
0.0313,330.643,0.00429319,0.0229205
0.0314,330.605,0.0042909,0.0229206
0.0315,330.568,0.0042886,0.0229206
0.0316,330.531,0.00428631,0.0229207
0.0317,330.494,0.00428402,0.0229208
0.0318,330.459,0.00428173,0.0229208
0.0319,330.423,0.00427943,0.0229209
0.032,330.388,0.00427714,0.022921
0.0321,330.354,0.00427485,0.022921
0.0322,330.32,0.00427256,0.0229211
0.0323,330.287,0.00427027,0.0229212
0.0324,330.254,0.00426797,0.0229212
0.0325,330.221,0.00426568,0.0229213
0.0326,330.189,0.00426339,0.0229213
0.0327,330.158,0.0042611,0.0229214
0.0328,330.127,0.00425881,0.0229214
0.0329,330.096,0.00425651,0.0229215
0.033,330.066,0.00425422,0.0229215
0.0331,330.036,0.00425193,0.0229216
0.0332,330.007,0.00424964,0.0229216
0.0333,329.978,0.00424735,0.0229216
0.0334,329.949,0.00424505,0.0229216
0.0335,329.921,0.00424276,0.0229216
0.0336,329.893,0.00424047,0.0229215
0.0337,329.866,0.00423818,0.0229215
0.0338,329.839,0.00423588,0.0229215
0.0339,329.812,0.00423359,0.0229215
0.034,329.786,0.0042313,0.0229215
0.0341,329.76,0.00422901,0.0229215
0.0342,329.735,0.00422671,0.0229215
0.0343,329.71,0.00422442,0.0229215
0.0344,329.685,0.00422213,0.0229214
0.0345,329.661,0.00421984,0.0229214
0.0346,329.637,0.00421755,0.0229214
0.0347,329.613,0.00421525,0.0229214
0.0348,329.59,0.00421296,0.0229214
0.0349,329.567,0.00421067,0.0229214
0.035,329.544,0.00420838,0.0229214
0.0351,329.521,0.00420609,0.0229214
0.0352,329.499,0.00420379,0.0229214
0.0353,329.478,0.0042015,0.0229214
0.0354,329.456,0.00419921,0.0229214
0.0355,329.435,0.00419692,0.0229213
0.0356,329.414,0.00419463,0.0229213
0.0357,329.394,0.00419233,0.0229213
0.0358,329.373,0.00419004,0.0229213
0.0359,329.353,0.00418775,0.0229213
0.036,329.334,0.00418546,0.0229213
0.0361,329.314,0.00418316,0.0229213
0.0362,329.295,0.00418087,0.0229213
0.0363,329.276,0.00417858,0.0229213
0.0364,329.258,0.00417629,0.0229213
0.0365,329.239,0.004174,0.0229213
0.0366,329.221,0.0041717,0.0229213
0.0367,329.204,0.00416941,0.0229213
0.0368,329.186,0.00416712,0.0229213
0.0369,329.169,0.00416483,0.0229213
0.037,329.152,0.00416254,0.0229213
0.0371,329.135,0.00416024,0.0229212
0.0372,329.118,0.00415795,0.0229212
0.0373,329.102,0.00415566,0.0229212
0.0374,329.086,0.00415337,0.0229212
0.0375,329.07,0.00415108,0.0229212
0.0376,329.054,0.00414878,0.0229212
0.0377,329.039,0.00414649,0.0229212
0.0378,329.024,0.0041442,0.0229212
0.0379,329.009,0.00414191,0.0229212
0.038,328.994,0.00413961,0.0229212
0.0381,328.979,0.00413732,0.0229212
0.0382,328.965,0.00413503,0.0229212
0.0383,328.951,0.00413274,0.0229212
0.0384,328.937,0.00413045,0.0229212
0.0385,328.923,0.00412815,0.0229212
0.0386,328.909,0.00412586,0.0229212
0.0387,328.896,0.00412357,0.0229212
0.0388,328.883,0.00412128,0.0229212
0.0389,328.87,0.00411899,0.0229212
0.039,328.857,0.00411669,0.0229212
0.0391,328.844,0.0041144,0.0229212
0.0392,328.832,0.00411211,0.0229212
0.0393,328.82,0.00410982,0.0229212
0.0394,328.808,0.00410752,0.0229212
0.0395,328.796,0.00410523,0.0229212
0.0396,328.784,0.00410294,0.0229212
0.0397,328.772,0.00410065,0.0229212
0.0398,328.761,0.00409836,0.0229212
0.0399,328.75,0.00409606,0.0229212
0.04,328.738,0.00409377,0.0229212
0.0401,328.728,0.00409148,0.0229212
0.0402,328.717,0.00408919,0.0229211
0.0403,328.706,0.0040869,0.0229211
0.0404,328.696,0.0040846,0.0229211
0.0405,328.685,0.00408231,0.0229211
0.0406,328.675,0.00408002,0.0229211
0.0407,328.665,0.00407773,0.0229211
0.0408,328.655,0.00407544,0.0229211
0.0409,328.645,0.00407314,0.0229211
0.041,328.636,0.00407085,0.0229211
0.0411,328.626,0.00406856,0.0229211
0.0412,328.617,0.00406627,0.0229211
0.0413,328.608,0.00406397,0.0229211
0.0414,328.599,0.00406168,0.0229211
0.0415,328.59,0.00405939,0.0229211
0.0416,328.581,0.0040571,0.0229211
0.0417,328.572,0.00405481,0.0229211
0.0418,328.563,0.00405251,0.0229211
0.0419,328.555,0.00405022,0.0229211
0.042,328.547,0.00404793,0.0229211
0.0421,328.538,0.00404564,0.0229211
0.0422,328.53,0.00404335,0.0229211
0.0423,328.522,0.00404105,0.0229211
0.0424,328.514,0.00403876,0.0229211
0.0425,328.507,0.00403647,0.0229211
0.0426,328.499,0.00403418,0.0229211
0.0427,328.492,0.00403189,0.0229211
0.0428,328.484,0.00402959,0.0229211
0.0429,328.477,0.0040273,0.0229211
0.043,328.469,0.00402501,0.0229211
0.0431,328.462,0.00402272,0.0229211
0.0432,328.455,0.00402042,0.0229211
0.0433,328.448,0.00401813,0.0229211
0.0434,328.442,0.00401584,0.0229211
0.0435,328.435,0.00401355,0.0229211
0.0436,328.428,0.00401126,0.0229211
0.0437,328.422,0.00400896,0.0229211
0.0438,328.415,0.00400667,0.0229211
0.0439,328.409,0.00400438,0.0229211
0.044,328.403,0.00400209,0.0229211
0.0441,328.396,0.0039998,0.0229211
0.0442,328.39,0.0039975,0.0229211
0.0443,328.384,0.00399521,0.0229211
0.0444,328.378,0.00399292,0.022921
0.0445,328.373,0.00399063,0.022921
0.0446,328.367,0.00398834,0.022921
0.0447,328.361,0.00398604,0.022921
0.0448,328.356,0.00398375,0.0229209
0.0449,328.35,0.00398146,0.0229209
0.045,328.345,0.00397917,0.0229209
0.0451,328.339,0.00397687,0.0229209
0.0452,328.334,0.00397458,0.0229208
0.0453,328.329,0.00397229,0.0229208
0.0454,328.324,0.00397,0.0229208
0.0455,328.319,0.00396771,0.0229208
0.0456,328.314,0.00396541,0.0229208
0.0457,328.309,0.00396312,0.0229208
0.0458,328.304,0.00396083,0.0229207
0.0459,328.299,0.00395854,0.0229207
0.046,328.294,0.00395625,0.0229207
0.0461,328.29,0.00395395,0.0229207
0.0462,328.285,0.00395166,0.0229207
0.0463,328.281,0.00394937,0.0229207
0.0464,328.276,0.00394708,0.0229206
0.0465,328.272,0.00394478,0.0229206
0.0466,328.267,0.00394249,0.0229206
0.0467,328.263,0.0039402,0.0229206
0.0468,328.259,0.00393791,0.0229206
0.0469,328.255,0.00393562,0.0229206
0.047,328.251,0.00393333,0.0229206
0.0471,328.247,0.00393103,0.0229206
0.0472,328.243,0.00392874,0.0229206
0.0473,328.239,0.00392645,0.0229205
0.0474,328.235,0.00392416,0.0229205
0.0475,328.231,0.00392187,0.0229205
0.0476,328.227,0.00391957,0.0229205
0.0477,328.224,0.00391728,0.0229205
0.0478,328.22,0.00391499,0.0229205
0.0479,328.217,0.0039127,0.0229205
0.048,328.213,0.0039104,0.0229205
0.0481,328.209,0.00390811,0.0229205
0.0482,328.206,0.00390582,0.0229205
0.0483,328.203,0.00390353,0.0229205
0.0484,328.199,0.00390124,0.0229204
0.0485,328.196,0.00389894,0.0229204
0.0486,328.193,0.00389665,0.0229204
0.0487,328.19,0.00389436,0.0229204
0.0488,328.186,0.00389207,0.0229204
0.0489,328.183,0.00388978,0.0229204
0.049,328.18,0.00388748,0.0229204
0.0491,328.177,0.00388519,0.0229204
0.0492,328.174,0.0038829,0.0229204
0.0493,328.171,0.00388061,0.0229204
0.0494,328.168,0.00387832,0.0229204
0.0495,328.166,0.00387602,0.0229204
0.0496,328.163,0.00387373,0.0229204
0.0497,328.16,0.00387144,0.0229204
0.0498,328.157,0.00386915,0.0229204
0.0499,328.155,0.00386686,0.0229204
0.05,328.152,0.00386456,0.0229204
0.0501,328.149,0.00386227,0.0229203
0.0502,328.147,0.00385998,0.0229203
0.0503,328.144,0.00385769,0.0229203
0.0504,328.142,0.0038554,0.0229203
0.0505,328.139,0.0038531,0.0229203
0.0506,328.137,0.00385081,0.0229203
0.0507,328.134,0.00384852,0.0229203
0.0508,328.132,0.00384623,0.0229203
0.0509,328.13,0.00384394,0.0229203
0.051,328.127,0.00384164,0.0229203
0.0511,328.125,0.00383935,0.0229203
0.0512,328.123,0.00383706,0.0229203
0.0513,328.121,0.00383477,0.0229203
0.0514,328.118,0.00383248,0.0229203
0.0515,328.116,0.00383018,0.0229203
0.0516,328.114,0.00382789,0.0229203
0.0517,328.112,0.0038256,0.0229203
0.0518,328.11,0.00382331,0.0229203
0.0519,328.108,0.00382101,0.0229203
0.052,328.106,0.00381872,0.0229203
0.0521,328.104,0.00381643,0.0229203
0.0522,328.102,0.00381414,0.0229203
0.0523,328.1,0.00381185,0.0229203
0.0524,328.098,0.00380956,0.0229203
0.0525,328.096,0.00380726,0.0229203
0.0526,328.095,0.00380497,0.0229203
0.0527,328.093,0.00380268,0.0229203
0.0528,328.091,0.00380039,0.0229203
0.0529,328.089,0.00379809,0.0229203
0.053,328.088,0.0037958,0.0229203
0.0531,328.086,0.00379351,0.0229203
0.0532,328.084,0.00379122,0.0229203
0.0533,328.083,0.00378893,0.0229203
0.0534,328.081,0.00378664,0.0229203
0.0535,328.079,0.00378434,0.0229203
0.0536,328.078,0.00378205,0.0229203
0.0537,328.076,0.00377976,0.0229203
0.0538,328.075,0.00377747,0.0229203
0.0539,328.073,0.00377517,0.0229203
0.054,328.072,0.00377288,0.0229203
0.0541,328.07,0.00377059,0.0229202
0.0542,328.069,0.0037683,0.0229202
0.0543,328.067,0.00376601,0.0229202
0.0544,328.066,0.00376371,0.0229202
0.0545,328.064,0.00376142,0.0229202
0.0546,328.063,0.00375913,0.0229202
0.0547,328.062,0.00375684,0.0229202
0.0548,328.06,0.00375455,0.0229202
0.0549,328.059,0.00375225,0.0229202
0.055,328.058,0.00374996,0.0229202
0.0551,328.056,0.00374767,0.0229203
0.0552,328.055,0.00374538,0.0229203
0.0553,328.054,0.00374309,0.0229203
0.0554,328.053,0.00374079,0.0229203
0.0555,328.051,0.0037385,0.0229204
0.0556,328.05,0.00373621,0.0229204
0.0557,328.049,0.00373392,0.0229204
0.0558,328.048,0.00373163,0.0229204
0.0559,328.047,0.00372933,0.0229204
0.056,328.046,0.00372704,0.0229205
0.0561,328.045,0.00372475,0.0229205
0.0562,328.043,0.00372246,0.0229205
0.0563,328.042,0.00372017,0.0229205
0.0564,328.041,0.00371787,0.0229205
0.0565,328.04,0.00371558,0.0229206
0.0566,328.039,0.00371329,0.0229206
0.0567,328.038,0.003711,0.0229206
0.0568,328.037,0.0037087,0.0229206
0.0569,328.036,0.00370641,0.0229206
0.057,328.035,0.00370412,0.0229206
0.0571,328.034,0.00370183,0.0229206
0.0572,328.033,0.00369954,0.0229207
0.0573,328.032,0.00369725,0.0229207
0.0574,328.032,0.00369495,0.0229207
0.0575,328.031,0.00369266,0.0229207
0.0576,328.03,0.00369037,0.0229207
0.0577,328.029,0.00368808,0.0229207
0.0578,328.028,0.00368578,0.0229207
0.0579,328.027,0.00368349,0.0229207
0.058,328.026,0.0036812,0.0229208
0.0581,328.025,0.00367891,0.0229208
0.0582,328.025,0.00367662,0.0229208
0.0583,328.024,0.00367432,0.0229208
0.0584,328.023,0.00367203,0.0229208
0.0585,328.022,0.00366974,0.0229208
0.0586,328.021,0.00366745,0.0229208
0.0587,328.021,0.00366516,0.0229208
0.0588,328.02,0.00366286,0.0229208
0.0589,328.019,0.00366057,0.0229208
0.059,328.018,0.00365828,0.0229208
0.0591,328.018,0.00365599,0.0229209
0.0592,328.017,0.0036537,0.0229209
0.0593,328.016,0.0036514,0.0229209
0.0594,328.016,0.00364911,0.0229209
0.0595,328.015,0.00364682,0.0229209
0.0596,328.014,0.00364453,0.0229209
0.0597,328.014,0.00364223,0.0229209
0.0598,328.013,0.00363994,0.0229209
0.0599,328.012,0.00363765,0.0229209
0.06,328.012,0.00363536,0.0229209
0.0601,328.011,0.00363307,0.0229209
0.0602,328.01,0.00363078,0.0229209
0.0603,328.01,0.00362848,0.0229209
0.0604,328.009,0.00362619,0.0229209
0.0605,328.009,0.0036239,0.0229209
0.0606,328.008,0.00362161,0.0229209
0.0607,328.007,0.00361931,0.0229209
0.0608,328.007,0.00361702,0.022921
0.0609,328.006,0.00361473,0.022921
0.061,328.006,0.00361244,0.022921
0.0611,328.005,0.00361015,0.022921
0.0612,328.005,0.00360785,0.022921
0.0613,328.004,0.00360556,0.022921
0.0614,328.004,0.00360327,0.022921
0.0615,328.003,0.00360098,0.022921
0.0616,328.003,0.00359869,0.022921
0.0617,328.002,0.00359639,0.022921
0.0618,328.002,0.0035941,0.022921
0.0619,328.001,0.00359181,0.022921
0.062,328.001,0.00358952,0.022921
0.0621,328,0.00358723,0.022921
0.0622,328,0.00358493,0.022921
0.0623,327.999,0.00358264,0.022921
0.0624,327.999,0.00358035,0.022921
0.0625,327.998,0.00357806,0.022921
0.0626,327.998,0.00357576,0.022921
0.0627,327.998,0.00357347,0.022921
0.0628,327.997,0.00357118,0.022921
0.0629,327.997,0.00356889,0.022921
0.063,327.996,0.0035666,0.022921
0.0631,327.996,0.0035643,0.022921
0.0632,327.995,0.00356201,0.022921
0.0633,327.995,0.00355972,0.022921
0.0634,327.995,0.00355743,0.022921
0.0635,327.994,0.00355514,0.022921
0.0636,327.994,0.00355284,0.022921
0.0637,327.994,0.00355055,0.022921
0.0638,327.993,0.00354826,0.022921
0.0639,327.993,0.00354597,0.022921
0.064,327.992,0.00354368,0.022921
0.0641,327.992,0.00354138,0.022921
0.0642,327.992,0.00353909,0.022921
0.0643,327.991,0.0035368,0.022921
0.0644,327.991,0.00353451,0.022921
0.0645,327.991,0.00353221,0.0229211
0.0646,327.99,0.00352992,0.0229211
0.0647,327.99,0.00352763,0.0229211
0.0648,327.99,0.00352534,0.0229211
0.0649,327.989,0.00352305,0.0229211
0.065,327.989,0.00352075,0.0229211
0.0651,327.989,0.00351846,0.0229211
0.0652,327.989,0.00351617,0.0229211
0.0653,327.988,0.00351388,0.0229211
0.0654,327.988,0.00351159,0.0229211
0.0655,327.988,0.00350929,0.0229211
0.0656,327.987,0.003507,0.0229211
0.0657,327.987,0.00350471,0.0229211
0.0658,327.987,0.00350242,0.0229211
0.0659,327.987,0.00350012,0.0229211
0.066,327.986,0.00349783,0.0229211
0.0661,327.986,0.00349554,0.0229211
0.0662,327.986,0.00349325,0.0229211
0.0663,327.985,0.00349096,0.0229211
0.0664,327.985,0.00348866,0.0229211
0.0665,327.985,0.00348637,0.0229211
0.0666,327.985,0.00348408,0.0229211
0.0667,327.984,0.00348179,0.0229211
0.0668,327.984,0.0034795,0.0229211
0.0669,327.984,0.0034772,0.0229211
0.067,327.984,0.00347491,0.0229211
0.0671,327.984,0.00347262,0.0229212
0.0672,327.983,0.00347033,0.0229212
0.0673,327.983,0.00346804,0.0229212
0.0674,327.983,0.00346574,0.0229212
0.0675,327.983,0.00346345,0.0229212
0.0676,327.982,0.00346116,0.0229212
0.0677,327.982,0.00345887,0.0229212
0.0678,327.982,0.00345657,0.0229212
0.0679,327.982,0.00345428,0.0229212
