Date [s],Average:Temperature (Study 01 - Particles) [K],Max:Particle Z-Coordinate (Study 01 - Particles) [m],Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0196,406.043,0.00456122,0.0228167
0.0197,405.77,0.00455894,0.0228197
0.0198,405.499,0.00455666,0.0228226
0.0199,405.229,0.00455438,0.0228254
0.02,404.961,0.00455209,0.0228281
0.0201,404.695,0.00454981,0.0228307
0.0202,404.43,0.00454753,0.0228333
0.0203,404.167,0.00454524,0.0228358
0.0204,403.906,0.00454296,0.0228382
0.0205,403.647,0.00454068,0.0228405
0.0206,403.389,0.00453839,0.0228427
0.0207,403.133,0.00453611,0.0228449
0.0208,402.878,0.00453382,0.022847
0.0209,402.625,0.00453154,0.0228491
0.021,402.374,0.00452925,0.0228511
0.0211,402.124,0.00452697,0.022853
0.0212,401.875,0.00452468,0.0228549
0.0213,401.628,0.0045224,0.0228567
0.0214,401.383,0.00452011,0.0228585
0.0215,401.14,0.00451782,0.0228602
0.0216,400.898,0.00451554,0.0228619
0.0217,400.657,0.00451325,0.0228635
0.0218,400.418,0.00451097,0.022865
0.0219,400.18,0.00450868,0.0228665
0.022,399.944,0.00450639,0.022868
0.0221,399.71,0.00450411,0.0228694
0.0222,399.477,0.00450182,0.0228708
0.0223,399.245,0.00449953,0.0228721
0.0224,399.015,0.00449724,0.0228734
0.0225,398.786,0.00449496,0.0228746
0.0226,398.559,0.00449267,0.0228758
0.0227,398.333,0.00449038,0.022877
0.0228,398.109,0.00448809,0.0228781
0.0229,397.886,0.00448581,0.0228792
0.023,397.664,0.00448352,0.0228803
0.0231,397.444,0.00448123,0.0228813
0.0232,397.225,0.00447894,0.0228823
0.0233,397.008,0.00447665,0.0228833
0.0234,396.792,0.00447437,0.0228842
0.0235,396.577,0.00447208,0.0228851
0.0236,396.364,0.00446979,0.022886
0.0237,396.152,0.0044675,0.0228869
0.0238,395.942,0.00446521,0.0228877
0.0239,395.732,0.00446292,0.0228885
0.024,395.525,0.00446063,0.0228893
0.0241,395.318,0.00445834,0.02289
0.0242,395.113,0.00445605,0.0228908
0.0243,394.909,0.00445377,0.0228915
0.0244,394.706,0.00445148,0.0228922
0.0245,394.504,0.00444919,0.0228928
0.0246,394.304,0.0044469,0.0228935
0.0247,394.105,0.00444461,0.0228941
0.0248,393.908,0.00444232,0.0228947
0.0249,393.711,0.00444003,0.0228953
0.025,393.516,0.00443774,0.0228959
0.0251,393.322,0.00443545,0.0228965
0.0252,393.13,0.00443316,0.022897
0.0253,392.938,0.00443087,0.0228975
0.0254,392.748,0.00442858,0.022898
0.0255,392.559,0.00442629,0.0228985
0.0256,392.371,0.004424,0.022899
0.0257,392.184,0.00442171,0.0228994
0.0258,391.999,0.00441942,0.0228999
0.0259,391.815,0.00441713,0.0229003
0.026,391.631,0.00441484,0.0229007
0.0261,391.449,0.00441255,0.0229011
0.0262,391.269,0.00441026,0.0229015
0.0263,391.089,0.00440797,0.0229019
0.0264,390.91,0.00440568,0.0229023
0.0265,390.733,0.00440339,0.0229027
0.0266,390.557,0.0044011,0.022903
0.0267,390.381,0.00439881,0.0229033
0.0268,390.207,0.00439652,0.0229037
0.0269,390.034,0.00439423,0.022904
0.027,389.862,0.00439194,0.0229043
0.0271,389.692,0.00438965,0.0229046
0.0272,389.522,0.00438736,0.0229049
0.0273,389.353,0.00438507,0.0229052
0.0274,389.186,0.00438278,0.0229054
0.0275,389.019,0.00438049,0.0229057
0.0276,388.854,0.0043782,0.022906
0.0277,388.689,0.00437591,0.0229062
0.0278,388.526,0.00437362,0.0229064
0.0279,388.364,0.00437132,0.0229067
0.028,388.202,0.00436903,0.0229069
0.0281,388.042,0.00436674,0.0229071
0.0282,387.883,0.00436445,0.0229073
0.0283,387.725,0.00436216,0.0229075
0.0284,387.567,0.00435987,0.0229077
0.0285,387.411,0.00435758,0.0229079
0.0286,387.256,0.00435529,0.0229081
0.0287,387.102,0.004353,0.0229083
0.0288,386.948,0.00435071,0.0229085
0.0289,386.796,0.00434842,0.0229087
0.029,386.645,0.00434613,0.0229088
0.0291,386.494,0.00434384,0.022909
0.0292,386.345,0.00434154,0.0229091
0.0293,386.196,0.00433925,0.0229093
0.0294,386.049,0.00433696,0.0229094
0.0295,385.902,0.00433467,0.0229096
0.0296,385.756,0.00433238,0.0229097
0.0297,385.612,0.00433009,0.0229098
0.0298,385.468,0.0043278,0.02291
0.0299,385.325,0.00432551,0.0229101
0.03,385.183,0.00432322,0.0229102
0.0301,385.042,0.00432093,0.0229103
0.0302,384.901,0.00431863,0.0229105
0.0303,384.762,0.00431634,0.0229106
0.0304,384.624,0.00431405,0.0229107
0.0305,384.486,0.00431176,0.0229108
0.0306,384.349,0.00430947,0.0229109
0.0307,384.213,0.00430718,0.022911
0.0308,384.078,0.00430489,0.0229111
0.0309,383.944,0.0043026,0.0229112
0.031,383.811,0.00430031,0.0229113
0.0311,383.678,0.00429802,0.0229113
0.0312,383.547,0.00429572,0.0229114
0.0313,383.416,0.00429343,0.0229115
0.0314,383.286,0.00429114,0.0229116
0.0315,383.157,0.00428885,0.0229117
0.0316,383.029,0.00428656,0.0229117
0.0317,382.901,0.00428427,0.0229118
0.0318,382.774,0.00428198,0.0229119
0.0319,382.649,0.00427968,0.0229119
0.032,382.524,0.00427739,0.022912
0.0321,382.399,0.0042751,0.0229121
0.0322,382.276,0.00427281,0.0229121
0.0323,382.153,0.00427052,0.0229122
0.0324,382.031,0.00426823,0.0229123
0.0325,381.91,0.00426594,0.0229123
0.0326,381.789,0.00426365,0.0229124
0.0327,381.67,0.00426136,0.0229124
0.0328,381.551,0.00425906,0.0229125
0.0329,381.433,0.00425677,0.0229125
0.033,381.315,0.00425448,0.0229126
0.0331,381.199,0.00425219,0.0229126
0.0332,381.083,0.0042499,0.0229127
0.0333,380.968,0.00424761,0.0229126
0.0334,380.853,0.00424532,0.0229126
0.0335,380.74,0.00424303,0.0229126
0.0336,380.627,0.00424074,0.0229126
0.0337,380.514,0.00423844,0.0229126
0.0338,380.403,0.00423615,0.0229126
0.0339,380.292,0.00423386,0.0229126
0.034,380.182,0.00423157,0.0229126
0.0341,380.072,0.00422928,0.0229126
0.0342,379.963,0.00422699,0.0229126
0.0343,379.855,0.0042247,0.0229126
0.0344,379.748,0.0042224,0.0229126
0.0345,379.641,0.00422011,0.0229126
0.0346,379.535,0.00421782,0.0229126
0.0347,379.43,0.00421553,0.0229126
0.0348,379.325,0.00421324,0.0229126
0.0349,379.221,0.00421095,0.0229126
0.035,379.118,0.00420866,0.0229126
0.0351,379.015,0.00420637,0.0229126
0.0352,378.913,0.00420407,0.0229126
0.0353,378.812,0.00420178,0.0229126
0.0354,378.711,0.00419949,0.0229125
0.0355,378.611,0.0041972,0.0229125
0.0356,378.511,0.00419491,0.0229125
0.0357,378.412,0.00419262,0.0229125
0.0358,378.314,0.00419033,0.0229125
0.0359,378.216,0.00418804,0.0229125
0.036,378.119,0.00418574,0.0229125
0.0361,378.023,0.00418345,0.0229125
0.0362,377.927,0.00418116,0.0229125
0.0363,377.832,0.00417887,0.0229125
0.0364,377.737,0.00417658,0.0229125
0.0365,377.644,0.00417429,0.0229125
0.0366,377.55,0.004172,0.0229125
0.0367,377.457,0.00416971,0.0229125
0.0368,377.365,0.00416741,0.0229125
0.0369,377.274,0.00416512,0.0229125
0.037,377.183,0.00416283,0.0229125
0.0371,377.092,0.00416054,0.0229125
0.0372,377.002,0.00415825,0.0229125
0.0373,376.913,0.00415596,0.0229125
0.0374,376.824,0.00415367,0.0229125
0.0375,376.736,0.00415138,0.0229125
0.0376,376.648,0.00414908,0.0229125
0.0377,376.561,0.00414679,0.0229125
0.0378,376.475,0.0041445,0.0229125
0.0379,376.389,0.00414221,0.0229125
0.038,376.303,0.00413992,0.0229125
0.0381,376.219,0.00413763,0.0229125
0.0382,376.134,0.00413534,0.0229125
0.0383,376.05,0.00413305,0.0229125
0.0384,375.967,0.00413075,0.0229125
0.0385,375.884,0.00412846,0.0229125
0.0386,375.802,0.00412617,0.0229125
0.0387,375.72,0.00412388,0.0229125
0.0388,375.639,0.00412159,0.0229125
0.0389,375.559,0.0041193,0.0229125
0.039,375.478,0.00411701,0.0229125
0.0391,375.399,0.00411472,0.0229125
0.0392,375.32,0.00411242,0.0229125
0.0393,375.241,0.00411013,0.0229125
0.0394,375.163,0.00410784,0.0229125
0.0395,375.085,0.00410555,0.0229125
0.0396,375.008,0.00410326,0.0229125
0.0397,374.931,0.00410097,0.0229125
0.0398,374.855,0.00409868,0.0229125
0.0399,374.779,0.00409639,0.0229125
0.04,374.704,0.00409409,0.0229125
0.0401,374.63,0.0040918,0.0229125
0.0402,374.555,0.00408951,0.0229125
0.0403,374.481,0.00408722,0.0229125
0.0404,374.408,0.00408493,0.0229125
0.0405,374.335,0.00408264,0.0229125
0.0406,374.263,0.00408035,0.0229125
0.0407,374.191,0.00407805,0.0229125
0.0408,374.119,0.00407576,0.0229125
0.0409,374.048,0.00407347,0.0229125
0.041,373.978,0.00407118,0.0229125
0.0411,373.908,0.00406889,0.0229125
0.0412,373.838,0.0040666,0.0229125
0.0413,373.769,0.00406431,0.0229125
0.0414,373.7,0.00406202,0.0229125
0.0415,373.632,0.00405973,0.0229125
0.0416,373.564,0.00405743,0.0229125
0.0417,373.496,0.00405514,0.0229125
0.0418,373.429,0.00405285,0.0229125
0.0419,373.362,0.00405056,0.0229125
0.042,373.296,0.00404827,0.0229125
0.0421,373.23,0.00404598,0.0229125
0.0422,373.165,0.00404369,0.0229125
0.0423,373.1,0.00404139,0.0229125
0.0424,373.035,0.0040391,0.0229125
0.0425,372.971,0.00403681,0.0229125
0.0426,372.907,0.00403452,0.0229125
0.0427,372.844,0.00403223,0.0229125
0.0428,372.781,0.00402994,0.0229125
0.0429,372.718,0.00402765,0.0229125
0.043,372.656,0.00402536,0.0229125
0.0431,372.595,0.00402307,0.0229125
0.0432,372.533,0.00402077,0.0229125
0.0433,372.472,0.00401848,0.0229125
0.0434,372.412,0.00401619,0.0229124
0.0435,372.351,0.0040139,0.0229124
0.0436,372.292,0.00401161,0.0229124
0.0437,372.232,0.00400932,0.0229124
0.0438,372.173,0.00400703,0.0229124
0.0439,372.114,0.00400474,0.0229124
0.044,372.056,0.00400244,0.0229124
0.0441,371.998,0.00400015,0.0229124
0.0442,371.94,0.00399786,0.0229124
0.0443,371.883,0.00399557,0.0229124
0.0444,371.826,0.00399328,0.0229124
0.0445,371.77,0.00399099,0.0229123
0.0446,371.714,0.0039887,0.0229123
0.0447,371.658,0.00398641,0.0229123
0.0448,371.602,0.00398411,0.0229123
0.0449,371.547,0.00398182,0.0229122
0.045,371.493,0.00397953,0.0229122
0.0451,371.438,0.00397724,0.0229122
0.0452,371.384,0.00397495,0.0229122
0.0453,371.331,0.00397266,0.0229121
0.0454,371.277,0.00397037,0.0229121
0.0455,371.224,0.00396808,0.0229121
0.0456,371.171,0.00396579,0.0229121
0.0457,371.119,0.00396349,0.0229121
0.0458,371.067,0.0039612,0.022912
0.0459,371.015,0.00395891,0.022912
0.046,370.964,0.00395662,0.022912
0.0461,370.913,0.00395433,0.022912
0.0462,370.862,0.00395204,0.022912
0.0463,370.812,0.00394975,0.022912
0.0464,370.762,0.00394745,0.0229119
0.0465,370.712,0.00394516,0.0229119
0.0466,370.663,0.00394287,0.0229119
0.0467,370.613,0.00394058,0.0229119
0.0468,370.565,0.00393829,0.0229119
0.0469,370.516,0.003936,0.0229119
0.047,370.468,0.00393371,0.0229119
0.0471,370.42,0.00393142,0.0229119
0.0472,370.372,0.00392913,0.0229118
0.0473,370.325,0.00392683,0.0229118
0.0474,370.278,0.00392454,0.0229118
0.0475,370.232,0.00392225,0.0229118
0.0476,370.185,0.00391996,0.0229118
0.0477,370.139,0.00391767,0.0229118
0.0478,370.093,0.00391538,0.0229118
0.0479,370.048,0.00391309,0.0229118
0.048,370.002,0.0039108,0.0229118
0.0481,369.957,0.0039085,0.0229118
0.0482,369.913,0.00390621,0.0229117
0.0483,369.868,0.00390392,0.0229117
0.0484,369.824,0.00390163,0.0229117
0.0485,369.781,0.00389934,0.0229117
0.0486,369.737,0.00389705,0.0229117
0.0487,369.694,0.00389476,0.0229117
0.0488,369.651,0.00389247,0.0229117
0.0489,369.608,0.00389018,0.0229117
0.049,369.566,0.00388788,0.0229117
0.0491,369.523,0.00388559,0.0229117
0.0492,369.482,0.0038833,0.0229117
0.0493,369.44,0.00388101,0.0229117
0.0494,369.398,0.00387872,0.0229117
0.0495,369.357,0.00387643,0.0229117
0.0496,369.317,0.00387414,0.0229116
0.0497,369.276,0.00387185,0.0229116
0.0498,369.236,0.00386956,0.0229116
0.0499,369.196,0.00386726,0.0229116
0.05,369.156,0.00386497,0.0229116
0.0501,369.116,0.00386268,0.0229116
0.0502,369.077,0.00386039,0.0229116
0.0503,369.038,0.0038581,0.0229116
0.0504,368.999,0.00385581,0.0229116
0.0505,368.96,0.00385352,0.0229116
0.0506,368.922,0.00385123,0.0229116
0.0507,368.884,0.00384893,0.0229116
0.0508,368.846,0.00384664,0.0229116
0.0509,368.808,0.00384435,0.0229116
0.051,368.771,0.00384206,0.0229116
0.0511,368.734,0.00383977,0.0229116
0.0512,368.697,0.00383748,0.0229116
0.0513,368.66,0.00383519,0.0229116
0.0514,368.624,0.0038329,0.0229116
0.0515,368.588,0.00383061,0.0229116
0.0516,368.552,0.00382831,0.0229116
0.0517,368.516,0.00382602,0.0229116
0.0518,368.48,0.00382373,0.0229116
0.0519,368.445,0.00382144,0.0229116
0.052,368.41,0.00381915,0.0229116
0.0521,368.375,0.00381686,0.0229116
0.0522,368.341,0.00381457,0.0229115
0.0523,368.306,0.00381228,0.0229115
0.0524,368.272,0.00380999,0.0229115
0.0525,368.238,0.00380769,0.0229115
0.0526,368.204,0.0038054,0.0229115
0.0527,368.171,0.00380311,0.0229115
0.0528,368.137,0.00380082,0.0229115
0.0529,368.104,0.00379853,0.0229115
0.053,368.071,0.00379624,0.0229115
0.0531,368.039,0.00379395,0.0229115
0.0532,368.006,0.00379166,0.0229115
0.0533,367.974,0.00378936,0.0229115
0.0534,367.942,0.00378707,0.0229115
0.0535,367.91,0.00378478,0.0229115
0.0536,367.878,0.00378249,0.0229115
0.0537,367.847,0.0037802,0.0229115
0.0538,367.815,0.00377791,0.0229115
0.0539,367.784,0.00377562,0.0229115
0.054,367.753,0.00377333,0.0229115
0.0541,367.723,0.00377104,0.0229115
0.0542,367.692,0.00376874,0.0229115
0.0543,367.662,0.00376645,0.0229115
0.0544,367.632,0.00376416,0.0229115
0.0545,367.602,0.00376187,0.0229115
0.0546,367.572,0.00375958,0.0229115
0.0547,367.543,0.00375729,0.0229115
0.0548,367.513,0.003755,0.0229115
0.0549,367.484,0.00375271,0.0229115
0.055,367.455,0.00375042,0.0229115
0.0551,367.426,0.00374812,0.0229115
0.0552,367.398,0.00374583,0.0229115
0.0553,367.369,0.00374354,0.0229115
0.0554,367.341,0.00374125,0.0229115
0.0555,367.313,0.00373896,0.0229115
0.0556,367.285,0.00373667,0.0229115
0.0557,367.257,0.00373438,0.0229116
0.0558,367.23,0.00373209,0.0229116
0.0559,367.202,0.0037298,0.0229116
0.056,367.175,0.0037275,0.0229116
0.0561,367.148,0.00372521,0.0229116
0.0562,367.121,0.00372292,0.0229116
0.0563,367.095,0.00372063,0.0229116
0.0564,367.068,0.00371834,0.0229116
0.0565,367.042,0.00371605,0.0229116
0.0566,367.016,0.00371376,0.0229116
0.0567,366.99,0.00371147,0.0229116
0.0568,366.964,0.00370917,0.0229116
0.0569,366.938,0.00370688,0.0229116
0.057,366.913,0.00370459,0.0229116
0.0571,366.887,0.0037023,0.0229116
0.0572,366.862,0.00370001,0.0229116
0.0573,366.837,0.00369772,0.0229116
0.0574,366.812,0.00369543,0.0229116
0.0575,366.787,0.00369314,0.0229117
0.0576,366.763,0.00369085,0.0229117
0.0577,366.738,0.00368855,0.0229117
0.0578,366.714,0.00368626,0.0229117
0.0579,366.69,0.00368397,0.0229117
0.058,366.666,0.00368168,0.0229117
0.0581,366.642,0.00367939,0.0229117
0.0582,366.619,0.0036771,0.0229117
0.0583,366.595,0.00367481,0.0229117
0.0584,366.572,0.00367252,0.0229117
0.0585,366.549,0.00367023,0.0229117
0.0586,366.526,0.00366793,0.0229117
0.0587,366.503,0.00366564,0.0229117
0.0588,366.48,0.00366335,0.0229117
0.0589,366.457,0.00366106,0.0229117
0.059,366.435,0.00365877,0.0229117
0.0591,366.412,0.00365648,0.0229117
0.0592,366.39,0.00365419,0.0229117
0.0593,366.368,0.0036519,0.0229117
0.0594,366.346,0.0036496,0.0229117
0.0595,366.325,0.00364731,0.0229117
0.0596,366.303,0.00364502,0.0229117
0.0597,366.281,0.00364273,0.0229117
0.0598,366.26,0.00364044,0.0229117
0.0599,366.239,0.00363815,0.0229117
0.06,366.218,0.00363586,0.0229117
0.0601,366.197,0.00363357,0.0229117
0.0602,366.176,0.00363127,0.0229117
0.0603,366.155,0.00362898,0.0229117
0.0604,366.135,0.00362669,0.0229117
0.0605,366.114,0.0036244,0.0229117
0.0606,366.094,0.00362211,0.0229117
0.0607,366.074,0.00361982,0.0229117
0.0608,366.054,0.00361753,0.0229117
0.0609,366.034,0.00361524,0.0229117
0.061,366.014,0.00361294,0.0229117
0.0611,365.994,0.00361065,0.0229117
0.0612,365.975,0.00360836,0.0229117
0.0613,365.955,0.00360607,0.0229117
0.0614,365.936,0.00360378,0.0229117
0.0615,365.917,0.00360149,0.0229117
0.0616,365.898,0.0035992,0.0229117
0.0617,365.879,0.00359691,0.0229117
0.0618,365.86,0.00359462,0.0229117
0.0619,365.842,0.00359232,0.0229117
0.062,365.823,0.00359003,0.0229118
0.0621,365.804,0.00358774,0.0229118
0.0622,365.786,0.00358545,0.0229118
0.0623,365.768,0.00358316,0.0229118
0.0624,365.75,0.00358087,0.0229118
0.0625,365.732,0.00357858,0.0229118
0.0626,365.714,0.00357629,0.0229118
0.0627,365.696,0.003574,0.0229118
0.0628,365.679,0.0035717,0.0229118
0.0629,365.661,0.00356941,0.0229118
0.063,365.644,0.00356712,0.0229118
0.0631,365.626,0.00356483,0.0229118
0.0632,365.609,0.00356254,0.0229118
0.0633,365.592,0.00356025,0.0229118
0.0634,365.575,0.00355796,0.0229118
0.0635,365.558,0.00355567,0.0229118
0.0636,365.541,0.00355337,0.0229118
0.0637,365.525,0.00355108,0.0229118
0.0638,365.508,0.00354879,0.0229118
0.0639,365.492,0.0035465,0.0229118
0.064,365.475,0.00354421,0.0229118
0.0641,365.459,0.00354192,0.0229118
0.0642,365.443,0.00353963,0.0229118
0.0643,365.427,0.00353734,0.0229118
0.0644,365.411,0.00353505,0.0229118
0.0645,365.395,0.00353275,0.0229118
0.0646,365.379,0.00353046,0.0229118
0.0647,365.364,0.00352817,0.0229118
0.0648,365.348,0.00352588,0.0229118
0.0649,365.333,0.00352359,0.0229118
0.065,365.317,0.0035213,0.0229118
0.0651,365.302,0.00351901,0.0229118
0.0652,365.287,0.00351672,0.0229118
0.0653,365.272,0.00351443,0.0229118
0.0654,365.257,0.00351213,0.0229118
0.0655,365.242,0.00350984,0.0229118
0.0656,365.227,0.00350755,0.0229118
0.0657,365.213,0.00350526,0.0229118
0.0658,365.198,0.00350297,0.0229118
0.0659,365.184,0.00350068,0.0229118
0.066,365.169,0.00349839,0.0229118
0.0661,365.155,0.0034961,0.0229117
0.0662,365.141,0.0034938,0.0229117
0.0663,365.126,0.00349151,0.0229117
0.0664,365.112,0.00348922,0.0229116
0.0665,365.098,0.00348693,0.0229116
0.0666,365.085,0.00348464,0.0229116
0.0667,365.071,0.00348235,0.0229116
0.0668,365.057,0.00348006,0.0229116
0.0669,365.044,0.00347777,0.0229115
0.067,365.03,0.00347547,0.0229115
0.0671,365.017,0.00347318,0.0229115
0.0672,365.003,0.00347089,0.0229115
0.0673,364.99,0.0034686,0.0229115
0.0674,364.977,0.00346631,0.0229114
0.0675,364.964,0.00346402,0.0229114
0.0676,364.951,0.00346173,0.0229114
0.0677,364.938,0.00345944,0.0229114
0.0678,364.925,0.00345715,0.0229114
