date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0536;300.039;0.00623127;0.0225968
0.0537;300.038;0.00622901;0.0225978
0.0538;300.038;0.00622675;0.0225988
0.0539;300.037;0.00622449;0.0225998
0.054;300.037;0.00622223;0.0226007
0.0541;300.036;0.00621997;0.0226016
0.0542;300.035;0.00621771;0.0226025
0.0543;300.035;0.00621545;0.0226033
0.0544;300.034;0.00621319;0.0226041
0.0545;300.034;0.00621093;0.0226049
0.0546;300.034;0.00620867;0.0226057
0.0547;300.033;0.00620641;0.0226064
0.0548;300.033;0.00620415;0.0226071
0.0549;300.032;0.00620189;0.0226078
0.055;300.032;0.00619963;0.0226085
0.0551;300.031;0.00619737;0.0226092
0.0552;300.031;0.00619511;0.0226098
0.0553;300.03;0.00619285;0.0226104
0.0554;300.03;0.00619058;0.022611
0.0555;300.029;0.00618832;0.0226116
0.0556;300.029;0.00618606;0.0226122
0.0557;300.029;0.0061838;0.0226127
0.0558;300.028;0.00618154;0.0226133
0.0559;300.028;0.00617928;0.0226138
0.056;300.027;0.00617702;0.0226143
0.0561;300.027;0.00617476;0.0226148
0.0562;300.027;0.00617249;0.0226152
0.0563;300.026;0.00617023;0.0226157
0.0564;300.026;0.00616797;0.0226161
0.0565;300.026;0.00616571;0.0226166
0.0566;300.025;0.00616345;0.022617
0.0567;300.025;0.00616119;0.0226174
0.0568;300.024;0.00615892;0.0226178
0.0569;300.024;0.00615666;0.0226181
0.057;300.024;0.0061544;0.0226185
0.0571;300.023;0.00615214;0.0226189
0.0572;300.023;0.00614988;0.0226192
0.0573;300.023;0.00614761;0.0226195
0.0574;300.022;0.00614535;0.0226199
0.0575;300.022;0.00614309;0.0226202
0.0576;300.022;0.00614083;0.0226205
0.0577;300.022;0.00613857;0.0226208
0.0578;300.021;0.0061363;0.0226211
0.0579;300.021;0.00613404;0.0226213
0.058;300.021;0.00613178;0.0226216
0.0581;300.02;0.00612952;0.0226219
