Date [s],Average:Temperature (Study 01 - Particles) [K]
0,-1.#IND
0.05,1.03493
0.1,1.06934
0.15,1.10324
0.2,1.13665
0.25,1.16957
0.3,1.202
0.35,1.23395
0.4,1.26544
0.45,1.29646
0.5,1.32703
0.55,1.35715
0.6,1.38682
0.65,1.41606
0.7,1.44486
0.75,1.47325
0.8,1.50122
0.85,1.52877
0.9,1.55592
0.95,1.58267
1,1.60903
1.05,1.635
1.1,1.66059
1.15,1.6858
1.2,1.71064
1.25,1.73511
1.3,1.75923
1.35,1.78299
1.4,1.8064
1.45,1.82947
1.5,1.8522
1.55,1.87459
1.6,1.89665
1.65,1.91839
1.7,1.93981
1.75,1.96092
1.8,1.98172
1.85,2.0022
1.9,2.02239
1.95,2.04228
2,2.06188
2.05,2.08119
2.1,2.10022
2.15,2.11896
2.2,2.13744
2.25,2.15563
2.3,2.17357
2.35,2.19123
2.4,2.20864
2.45,2.22579
2.5,2.24269
2.55,2.25934
2.6,2.27575
2.65,2.29192
2.7,2.30784
2.75,2.32354
2.8,2.339
2.85,2.35423
2.9,2.36925
2.95,2.38404
3,2.39861
3.05,2.41297
3.1,2.42711
3.15,2.44105
3.2,2.45479
3.25,2.46832
3.3,2.48165
3.35,2.49479
3.4,2.50773
3.45,2.52049
3.5,2.53305
3.55,2.54544
3.6,2.55763
3.65,2.56965
3.7,2.5815
3.75,2.59317
3.8,2.60466
3.85,2.61599
3.9,2.62715
3.95,2.63815
4,2.64899
4.05,2.65966
4.1,2.67018
4.15,2.68055
4.2,2.69076
4.25,2.70082
4.3,2.71074
4.35,2.72051
4.4,2.73013
4.45,2.73961
4.5,2.74896
4.55,2.75816
4.6,2.76723
4.65,2.77617
4.7,2.78498
4.75,2.79365
4.8,2.8022
4.85,2.81063
4.9,2.81893
4.95,2.8271
5,2.83516
